income,race,sex,marital.status,relationship,education,hours.per.week,capital.loss,capital.gain,education.num,fnlwgt,age
>50K,White,Male,Married-civ-spouse,Husband,Some-college,64.5718633102045,3476.3552193857113,383.8674353457154,10.0,1298685.7795760047,51.53713227141293
<=50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,74.12780934259946,656.1156121183831,3408.556276193665,11.0,365865.2120571111,22.13964902987025
<=50K,White,Male,Never-married,Own-child,HS-grad,64.61611150097363,331.3285830170721,75312.00460508162,9.0,545157.2749895579,21.869657197134437
<=50K,White,Female,Never-married,Unmarried,Some-college,64.50702417850913,3267.7195753795363,3644.457993220865,10.0,489014.1436134004,43.10310730921789
<=50K,White,Female,Married-civ-spouse,Husband,Bachelors,61.94381898358701,1598.8247303962069,80231.71050830456,13.0,338848.4069116003,54.70613474131652
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,63.591465124209336,991.07935363473,7279.574891043965,13.0,691703.5514098667,81.62839791623527
<=50K,White,Male,Widowed,Not-in-family,HS-grad,49.21808401412527,2861.672985034274,56762.80182362492,9.0,1263347.4989815846,27.804927332033465
<=50K,White,Male,Divorced,Unmarried,HS-grad,95.33137087932984,1905.1956629566737,98382.35121169941,9.0,225930.78338854283,50.95915575467452
<=50K,White,Male,Divorced,Not-in-family,HS-grad,78.47078239908495,1103.1513769486266,52697.40679394721,9.0,433724.15053635207,59.50538006307894
>50K,White,Male,Married-civ-spouse,Own-child,Bachelors,88.57902796571888,1088.6234481679417,9638.70567466885,13.0,1009523.8950433456,29.791438438384866
<=50K,White,Male,Widowed,Not-in-family,HS-grad,2.988758341405799,2023.122126007561,23380.219349335603,9.0,973669.6747267097,82.13238338199872
>50K,White,Male,Divorced,Not-in-family,Masters,84.14894060299221,900.6751870262518,2954.474001449401,14.0,449939.6186344086,72.6483156503134
<=50K,White,Male,Widowed,Not-in-family,Bachelors,46.43481601306571,2562.657587359598,52789.21352987629,13.0,1192543.5214795049,87.91595054421276
<=50K,Asian-Pac-Islander,Female,Never-married,Not-in-family,Some-college,91.33894953619729,4319.587544521568,24742.48235656704,10.0,432450.23996432876,59.82646374098684
<=50K,White,Male,Never-married,Own-child,Bachelors,60.91228622737665,2005.3609370854606,49796.57339979803,13.0,774635.091895471,39.876536668074124
<=50K,Amer-Indian-Eskimo,Male,Never-married,Unmarried,HS-grad,55.71832782543028,2105.4513280724727,97370.18235404183,9.0,572685.7269050155,21.750249798611843
<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,76.25112914002155,3769.171178834961,13627.033119056907,9.0,60268.70353872284,18.581740692248566
<=50K,White,Female,Divorced,Not-in-family,Some-college,23.955497983615196,668.0719734329195,31132.936964444092,10.0,1306046.373574925,44.01790850958252
<=50K,Asian-Pac-Islander,Female,Married-civ-spouse,Husband,Some-college,27.790071069734886,186.58279607488026,20532.15820867005,10.0,953858.4976685318,42.093647263902355
<=50K,White,Male,Never-married,Not-in-family,HS-grad,52.168949356329975,1688.0100494637495,89189.63187202379,9.0,735329.6329849352,35.16255561959805
>50K,White,Male,Married-civ-spouse,Husband,Some-college,28.296471100221243,2833.5361252019707,20551.196796176617,10.0,568604.3284048131,40.605186406839906
>50K,White,Female,Married-civ-spouse,Husband,HS-grad,22.732702231145506,4300.2906712566155,73875.13667413911,9.0,736905.4762545051,50.46664906733125
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,76.64569962247869,940.1175322814561,39653.28056705296,10.0,1143881.8436667693,78.70265620820427
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,69.08787388883867,1229.0217698250076,69531.34268632453,9.0,778067.406643779,56.72961332470464
<=50K,White,Male,Never-married,Own-child,11th,89.70573526987857,577.4391501585151,9123.38174933284,7.0,216194.8993453288,24.533764417848097
<=50K,White,Female,Never-married,Own-child,Some-college,10.342433378508687,2838.005684467787,44537.44617764083,10.0,798622.0147584421,46.720950580452666
<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,78.75570224373963,2860.1249958704307,52536.54417902842,9.0,628396.9169470355,77.07183875458958
<=50K,White,Female,Never-married,Own-child,Masters,61.73522443266693,887.9285349865137,88108.77637461503,14.0,344335.32073225745,53.55197978941132
>50K,White,Male,Married-civ-spouse,Wife,Assoc-acdm,56.591809460079716,558.7756976311184,21302.74939185746,12.0,480232.52265661483,46.30617871453937
<=50K,White,Male,Never-married,Not-in-family,HS-grad,70.72424362419065,2833.714705691669,65050.95451409202,9.0,1258171.2221618297,38.41133476217187
<=50K,Black,Male,Divorced,Unmarried,HS-grad,66.53453911576966,2794.3781608891886,13495.090810033818,9.0,138628.36750573578,77.45933423027488
<=50K,White,Female,Divorced,Not-in-family,Bachelors,33.412735034851345,2764.21569448973,4434.608576764459,13.0,381257.9264460004,87.00648673340045
<=50K,White,Male,Separated,Not-in-family,Some-college,81.36140265717447,742.4992541466605,18069.841294846192,10.0,149625.1408673213,45.26300779564955
<=50K,White,Female,Divorced,Unmarried,Bachelors,27.2613325487967,632.3991992574931,54503.2645785522,13.0,829452.932336988,32.40998248631648
<=50K,White,Female,Separated,Own-child,HS-grad,14.321775282101218,3870.3014153198324,16478.240470554018,9.0,169700.60374322394,37.70056550074709
<=50K,White,Male,Married-civ-spouse,Husband,9th,59.102283016458,487.2053000810362,19032.742989274906,5.0,643347.0680646052,29.93887000786365
<=50K,White,Female,Never-married,Own-child,11th,66.18247702179373,2097.082425124369,6279.983556158648,7.0,87356.66254248773,69.10475373936026
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,27.171267833179627,2507.764372576338,22461.94984220632,13.0,459859.21482728183,25.14001168748611
<=50K,White,Female,Never-married,Own-child,HS-grad,79.02362616944794,2088.7829660208877,35232.06462070359,9.0,740604.5453639929,45.76410983351276
<=50K,White,Male,Divorced,Unmarried,Some-college,76.5073851119924,756.220092744243,49101.163513201056,10.0,962010.4752923131,38.52964782248341
>50K,White,Male,Married-civ-spouse,Husband,Some-college,66.68666170866574,2400.9536817834264,59543.88341028998,10.0,267646.2188502383,83.93670438596877
<=50K,Amer-Indian-Eskimo,Female,Married-civ-spouse,Wife,Assoc-voc,96.39870972842185,2356.929167915142,47736.904576277964,11.0,423127.21271331294,17.206512118127698
>50K,White,Male,Married-civ-spouse,Husband,Masters,36.163637547460546,2716.4614024719062,14784.986009107217,14.0,546162.2236045856,75.272260328909
<=50K,Black,Female,Never-married,Own-child,Some-college,46.713607843757195,855.8953189584785,13017.833229412716,10.0,264371.77166048915,55.42842540135179
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,60.415040967349455,3636.0456274141534,18066.04216780049,10.0,964816.8537914393,71.46778282719373
<=50K,White,Female,Divorced,Unmarried,HS-grad,53.51364662228688,3720.4968058617287,63173.220738064585,9.0,1095572.5852870452,68.79884981341117
<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Some-college,72.39206132777608,1708.930199874596,75637.39780818492,10.0,164471.91638651703,35.86068575693669
>50K,White,Female,Married-civ-spouse,Husband,HS-grad,47.032852586254734,3068.1031636911125,60415.920864546984,9.0,924553.554981519,88.65671022352268
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,10.149354370899475,428.5974185604767,69431.35380117538,13.0,270598.02968457644,68.67981553619478
<=50K,White,Male,Never-married,Own-child,Bachelors,10.678559191464142,1697.7615049982676,88250.62231705195,13.0,738403.9522417668,64.39833160994827
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,82.80749688746059,1983.260497510295,4194.319230327847,9.0,545895.262002848,69.98216806622679
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,19.25489943953244,1753.716776546785,1731.6149721227437,13.0,937207.5826229061,78.06553519052295
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,7.145985718843651,3948.598472011621,99325.23914297466,9.0,891865.9822107293,78.05655237709536
<=50K,White,Female,Divorced,Unmarried,Some-college,93.88198725672245,3299.874926326653,38208.67540099418,10.0,716056.9117899614,33.10496901254164
<=50K,White,Male,Married-spouse-absent,Not-in-family,Some-college,73.51824688430216,2734.773752577569,40159.33422754385,10.0,396561.3784740231,56.32112915273403
<=50K,Black,Female,Married-civ-spouse,Husband,Some-college,24.997248448388465,1459.4072426859148,64923.85912088814,10.0,380308.1898700248,61.07618235685097
>50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,HS-grad,61.34523079947996,4129.1701746122135,29707.3746969292,9.0,520291.4658188305,37.18268195077954
<=50K,Asian-Pac-Islander,Male,Never-married,Own-child,HS-grad,17.349409775912132,3893.903498661602,47833.11883654445,9.0,489687.1438453056,37.7491228789384
<=50K,White,Female,Widowed,Not-in-family,HS-grad,79.7549827519343,2823.5650155749468,11801.20022749804,9.0,359494.7765840991,41.81029936402285
>50K,Black,Male,Married-civ-spouse,Husband,Bachelors,89.82537541202518,2605.2339147087314,77477.12491377673,13.0,592873.7665104493,37.67851946361675
<=50K,Black,Male,Never-married,Own-child,HS-grad,72.41808440944169,3830.6938361084367,76546.89147510468,9.0,149548.2945605424,81.2014650377561
<=50K,White,Male,Never-married,Not-in-family,HS-grad,77.27425699370656,1312.9914846099769,51647.199343424734,9.0,563848.3780570728,80.66895669953945
<=50K,White,Female,Never-married,Own-child,Bachelors,10.696129924547005,2072.1265089885364,20565.845600120538,13.0,315922.43773830927,44.769967690777335
<=50K,White,Female,Never-married,Not-in-family,HS-grad,27.909328353980722,2613.4799024380136,82314.67188582999,9.0,426069.9680628407,20.131821401975873
>50K,White,Female,Married-civ-spouse,Husband,Bachelors,16.449643370676444,413.6016147272637,33938.069817906755,13.0,27215.47132663715,67.52178062203433
<=50K,White,Female,Never-married,Not-in-family,HS-grad,4.2975372082914856,1115.9570722186108,17537.1395443177,9.0,271013.77454290714,60.88518105962655
<=50K,White,Male,Separated,Unmarried,11th,59.40617824600377,1650.7975800351983,11793.650699487154,7.0,268460.8098717866,43.321389291090455
<=50K,White,Male,Divorced,Not-in-family,Bachelors,13.701240412331222,1952.686989615789,76728.87191904841,13.0,1008519.6688826138,85.13124905093754
<=50K,Black,Female,Married-civ-spouse,Husband,9th,25.907010646473648,2220.661851115744,31946.09310257231,5.0,681831.308755986,68.15976460513139
<=50K,White,Male,Divorced,Not-in-family,Assoc-voc,93.62723511633233,2191.933830335232,18032.911590024967,11.0,122352.79304360913,69.61146225775062
<=50K,White,Female,Never-married,Not-in-family,Some-college,48.69510193593016,3554.903371426615,90566.25654888953,10.0,950856.1092723313,53.811454230776654
<=50K,White,Male,Never-married,Not-in-family,12th,31.793065348720596,2122.151360843895,9077.124158218356,8.0,36941.44098277665,23.352654142923736
<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,42.30808160109379,2948.063934063362,50623.91110022529,9.0,982380.4822423224,69.1640786041522
<=50K,Black,Male,Widowed,Own-child,Some-college,42.39109695410235,1761.3769827227484,84862.50960503923,10.0,354063.83448905265,81.65742509977804
>50K,White,Female,Married-civ-spouse,Husband,Some-college,22.807499542887943,3354.355402274855,64610.93179506582,10.0,1074162.949482211,57.815694903511385
<=50K,Black,Female,Married-civ-spouse,Husband,HS-grad,14.203375138464548,916.298495807138,50036.91539283566,9.0,456715.8313734565,76.1435211094365
<=50K,White,Female,Married-civ-spouse,Husband,Bachelors,23.760205298256107,11.257958633852722,19431.283967681084,13.0,701673.5934186088,39.01136348046802
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,73.59047435486409,4249.696918042263,86534.39497860844,9.0,1125076.7652505913,35.63108394670665
<=50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,46.34691570721794,1712.2960346091402,32728.159068293608,12.0,1440247.6889021369,88.14909133992602
<=50K,White,Male,Separated,Unmarried,12th,27.749518932165202,1221.541195445576,10865.397696611806,8.0,152179.3189686529,55.81771598346456
<=50K,Black,Female,Never-married,Not-in-family,HS-grad,98.66237487255665,911.5019187576765,12643.525711052538,9.0,97276.20597552792,37.40448429514402
<=50K,White,Female,Never-married,Not-in-family,Assoc-voc,49.03421471395818,1987.6390209820895,85542.47903519403,11.0,397075.56410712993,56.59600242887427
<=50K,White,Male,Never-married,Not-in-family,Assoc-acdm,66.55395897251763,1965.8495218856647,57983.84073049908,12.0,41084.34586525592,20.36948770192767
<=50K,White,Female,Never-married,Not-in-family,Bachelors,37.626645165730025,2538.6315803167827,9554.331425256469,13.0,348610.03050669737,62.98972275960371
>50K,White,Male,Married-civ-spouse,Husband,Some-college,68.80964810211526,3262.510449761564,34614.748896735255,10.0,197256.49263770023,88.92341852074595
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,33.85847307666769,736.6082414319042,59635.60419144853,10.0,81161.43639088338,77.95717126363428
<=50K,White,Female,Divorced,Own-child,HS-grad,98.7193262576356,3845.116706693889,95195.66598973791,9.0,975226.7499750502,56.75141220791532
<=50K,White,Male,Never-married,Not-in-family,Bachelors,98.48457423488753,622.9342703620002,2578.3131499492865,13.0,1220575.8781352097,23.31596093880621
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,18.315662359906085,1682.1543046131922,95535.56904648195,9.0,233489.5137589511,42.42352275587241
<=50K,White,Male,Never-married,Not-in-family,Some-college,95.81015996010699,1390.380008236835,92280.56924182049,10.0,1106722.3079445437,58.20582422384908
<=50K,White,Female,Married-civ-spouse,Wife,Assoc-voc,41.52221384849139,294.997636052463,33720.75878506825,11.0,88565.79605581338,61.88305283157744
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,63.610079495113354,684.4708287569657,73259.67575089552,13.0,1127115.808476422,29.478823599976582
<=50K,White,Female,Divorced,Not-in-family,HS-grad,38.01491669451825,5.123969929922771,46008.53706404766,9.0,551429.2151011999,45.38924104899198
>50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Some-college,35.056098172444685,623.0033017520306,76277.62525316788,10.0,175065.80959067875,25.430511956147992
<=50K,White,Female,Divorced,Unmarried,HS-grad,52.450211678233046,2571.827614333337,2317.621123348357,9.0,225002.91767069153,27.35482842097877
<=50K,White,Male,Never-married,Unmarried,HS-grad,77.25084788877436,3547.905477636683,94199.88764037167,9.0,522786.5029717635,81.04426723674214
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,98.3243581289571,1060.9857133098408,12415.64119051297,9.0,1098021.9032560193,76.56380947897597
>50K,White,Male,Never-married,Own-child,HS-grad,82.94551827505921,2676.710577150643,81443.08719609643,9.0,971377.545028565,19.68487098982564
<=50K,White,Male,Divorced,Not-in-family,HS-grad,47.29379545904346,641.5217870927154,66259.59108272535,9.0,198850.3919038617,48.759360090892685
<=50K,White,Male,Never-married,Own-child,HS-grad,44.064850763257596,215.0920965390843,67239.1971792179,9.0,1197427.2436975958,35.52360612734497
>50K,White,Male,Married-civ-spouse,Husband,Doctorate,25.76535081563076,2313.473827560947,99129.79253393777,16.0,172187.9438001948,36.71196667061916
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,31.485621911297308,684.6012199106532,93080.05615164552,13.0,1014484.0465183504,65.01349743990374
<=50K,Black,Female,Married-civ-spouse,Wife,Some-college,80.84613868542833,3459.2999024595274,31530.986027948984,10.0,679816.7715176193,60.09057020991902
>50K,White,Female,Married-civ-spouse,Husband,Assoc-acdm,35.58041626559606,2628.928535601428,63105.22751179044,12.0,1400831.9982214964,36.145948204091496
>50K,White,Male,Married-civ-spouse,Husband,Prof-school,36.42130960134933,2442.1840269957506,30749.148904445756,15.0,122027.83766363948,58.628031374180416
>50K,White,Female,Never-married,Not-in-family,11th,73.56224004184175,1026.1529916410755,12656.270431146606,7.0,390817.64825933706,53.66510060297917
<=50K,White,Male,Never-married,Not-in-family,9th,58.58346848398089,441.6546794200886,35681.41760563848,5.0,631607.2910516027,20.978314194553064
<=50K,White,Male,Married-civ-spouse,Husband,11th,18.456633033418882,735.1171438882136,7658.515276451085,7.0,488109.0989720554,73.22172975258977
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,59.28512902979307,2226.455453626154,76306.26554034618,13.0,83827.65636364484,62.067616907731924
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,87.96826496899524,4118.492638294446,16513.30366745828,10.0,19097.603961455505,18.47086536084002
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,5.799590080069776,352.47437315761175,71861.59144803061,10.0,1223288.5956464913,49.68860458727623
>50K,White,Male,Separated,Unmarried,Bachelors,56.05938450454804,2389.437863279373,9777.72279148992,13.0,81485.27839082263,60.69284868043499
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,81.99931682278144,2085.4547299597457,41944.88017877407,13.0,311616.6336792258,33.43669221591897
<=50K,Asian-Pac-Islander,Male,Divorced,Unmarried,HS-grad,8.03415617767897,53.867106004959204,60501.660073047926,9.0,1003349.6457749588,33.818087295112164
<=50K,Black,Male,Never-married,Not-in-family,HS-grad,25.123349812927295,645.2990717675606,68224.23546625016,9.0,933304.2586497981,61.20072535748081
>50K,White,Male,Divorced,Unmarried,Assoc-acdm,3.3901536385728397,822.9390666918019,95713.28664847524,12.0,836545.8692504292,28.2105419920551
<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,47.43105394615985,2553.1593704056636,1547.6695302790802,13.0,83461.22248756161,28.562471166851026
>50K,White,Male,Married-civ-spouse,Husband,Masters,25.612771459675667,611.1087800255973,79003.19162461626,14.0,321840.49414862023,25.35473431072547
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,8.651341091763044,337.92370143178744,75204.86972597276,13.0,519460.26224547817,78.88915728063917
<=50K,White,Male,Widowed,Not-in-family,Some-college,57.026191100549276,2680.616206788255,12785.917354745232,10.0,1155265.0851116378,83.13793599302194
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,58.9001655514227,3646.7274085329154,75008.19672138861,9.0,813157.0074599268,40.13953449386894
<=50K,White,Female,Never-married,Not-in-family,Some-college,74.70876280916467,2704.3212200228945,8848.651816040901,10.0,1166722.131690516,21.75193935617562
<=50K,White,Female,Married-civ-spouse,Wife,Some-college,34.91914566467303,3550.3566013536024,19961.29630113047,10.0,1135487.74656852,86.11563766036802
<=50K,White,Male,Divorced,Unmarried,Bachelors,84.49222641246291,1633.6483639476633,52802.78793365617,13.0,282527.93583080004,21.94929772105287
<=50K,White,Female,Widowed,Own-child,Some-college,17.79910077431287,2715.9959029906886,49054.97701276443,10.0,1310693.2064026487,68.78079505519747
<=50K,White,Female,Married-spouse-absent,Not-in-family,Prof-school,45.724355665653356,1728.1727404279732,74937.39268883319,15.0,133129.11904042246,23.911087518790485
<=50K,Black,Male,Never-married,Own-child,HS-grad,90.61468310891189,616.2140456051457,50523.637045546864,9.0,712168.2608047858,80.12136607328722
>50K,White,Male,Never-married,Not-in-family,Some-college,62.59392518299015,2301.7111543921424,15544.763165864024,10.0,461642.44940377417,52.59626060932477
<=50K,White,Female,Never-married,Own-child,Assoc-voc,9.98431861286428,2346.7788334971046,10709.247339295229,11.0,156707.06626527206,71.37993552194027
<=50K,White,Female,Married-spouse-absent,Not-in-family,Some-college,98.78235367189495,2174.2982289435236,99962.49129430058,10.0,1410842.2938061338,55.88987389102858
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,30.990042587972788,1537.1410254384034,79358.15429142432,10.0,254784.48411562527,30.780194799603
<=50K,White,Female,Never-married,Not-in-family,Some-college,93.09561012681728,3772.9555022368613,27276.03026100407,10.0,980507.2818075774,61.14920184587408
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,81.74429620380053,785.0036291184938,57670.330372923665,13.0,186424.0332647955,66.6259874118674
<=50K,Asian-Pac-Islander,Male,Never-married,Not-in-family,9th,81.93794638183454,2064.850336876908,57853.89793829243,5.0,223207.81506000838,46.8722895624857
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,71.1158237062813,3850.9927722084235,56006.16733642236,9.0,415143.28734635527,83.36420061278471
<=50K,White,Male,Divorced,Unmarried,HS-grad,80.51705111150387,3426.7692364147138,7266.912773945174,9.0,1099978.975770179,50.761084050194825
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,82.62182417908181,1755.0467963672656,69124.06857502997,9.0,751370.4360111878,37.03443567366598
<=50K,White,Female,Never-married,Not-in-family,HS-grad,75.82462223723483,879.2368862086773,8724.743267522761,9.0,624335.3492806177,80.98294270327486
>50K,White,Male,Married-civ-spouse,Husband,Doctorate,80.89527085528026,344.2793531817235,19065.15456769852,16.0,178965.45220965,59.857936908841815
<=50K,White,Male,Never-married,Not-in-family,Assoc-voc,4.219887067898227,1354.4025943432143,55542.8142385841,11.0,240073.6501202788,51.95812539126719
<=50K,White,Male,Never-married,Own-child,11th,51.825135501303826,1365.5875056777238,11206.83010566163,7.0,272753.89046426304,50.606496506707686
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,52.28923955719994,1309.0584484791889,88290.22507052115,9.0,284239.09144914825,81.06693010011591
<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,98.64553117613369,536.8690726582266,91086.35492967875,13.0,915177.6345215745,61.864703106252946
<=50K,White,Male,Never-married,Unmarried,HS-grad,63.25931152836817,298.2110527836225,459.81645784260627,9.0,1181148.168575172,40.1467832390149
>50K,Black,Female,Divorced,Unmarried,Bachelors,26.59961279609076,2468.1836907147544,12803.753074050686,13.0,164600.81748439345,33.65913839011155
<=50K,White,Female,Never-married,Own-child,HS-grad,66.60998067520734,1125.3210848044287,69900.77667806795,9.0,137327.9271474375,26.16026884030254
<=50K,White,Male,Never-married,Not-in-family,HS-grad,91.62000275872401,2654.233052294617,18257.405340915302,9.0,549689.3754652066,47.27407528974631
<=50K,White,Male,Divorced,Unmarried,HS-grad,16.260682670748217,2478.7575377822727,23407.255086745656,9.0,45166.08795739541,44.777636962052455
<=50K,White,Male,Never-married,Not-in-family,Some-college,50.42318284294471,2380.1497405286555,88042.90630613903,10.0,561809.0672476301,45.22756918702791
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,18.57229097732353,977.5015807876582,66591.6999441185,9.0,1031202.5878596915,36.08109042558803
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,77.98890954521293,2459.5899175823647,81064.34244444912,9.0,59292.316395029855,80.48862420041539
<=50K,White,Male,Never-married,Own-child,12th,27.433176549118976,1583.817226584182,18452.86039778087,8.0,367805.1156139251,74.97208966913432
<=50K,White,Male,Never-married,Own-child,HS-grad,85.94335410255101,2418.877580934371,19652.110130684323,9.0,993421.0600814833,85.48842520923662
>50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,96.57519411583603,820.3166935764319,53786.607856583905,12.0,650073.6646035253,51.87620663207486
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,79.13306523008536,1629.2245949479307,37554.831079681775,9.0,738479.5010892593,55.582007777015704
<=50K,White,Female,Divorced,Not-in-family,HS-grad,53.7140542214308,3554.7647477482606,69733.54149001499,9.0,658364.8864274472,17.9393350577191
<=50K,White,Male,Married-civ-spouse,Husband,11th,59.01015690563948,2311.282307349379,4205.729830801744,7.0,509387.42979089136,84.2118073836569
<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,53.95698150770461,2634.3572724223286,7299.925563846162,9.0,800484.9004558151,43.03633358372317
<=50K,Black,Female,Married-spouse-absent,Other-relative,10th,17.322010207151394,3356.51075245279,40075.9881467047,6.0,93664.65899392577,61.110262894151354
>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,77.74999476234221,2038.8918118337842,36128.895992812955,11.0,-1716.55679773062,28.796270935896743
<=50K,White,Female,Never-married,Not-in-family,Bachelors,7.324627669343974,1405.508533892852,66566.8170222667,13.0,919594.4342660536,78.75884217110948
<=50K,White,Female,Married-spouse-absent,Not-in-family,Bachelors,83.2871227412962,870.3054996471394,72171.03212321774,13.0,654534.0959577134,22.06130891657852
<=50K,White,Male,Never-married,Not-in-family,11th,79.0882285856831,1593.2761411217386,4981.115369005183,7.0,575244.9495698732,40.36545891532121
>50K,White,Male,Divorced,Own-child,HS-grad,23.96178834295833,745.0295194182903,49582.936498181334,9.0,628135.8940947165,36.95050450358913
>50K,White,Female,Married-civ-spouse,Husband,Bachelors,93.76145976601212,260.072214230912,98776.5609421092,13.0,49801.76836707302,43.31000324863119
<=50K,Black,Female,Separated,Not-in-family,Some-college,41.76141037366965,3128.4147078631004,25400.04993698496,10.0,906866.0909240539,38.712810118151936
<=50K,White,Female,Never-married,Unmarried,Assoc-acdm,48.10213932143874,610.7327093896821,3834.494370148814,12.0,991454.5335631898,86.21661098555855
<=50K,White,Male,Divorced,Unmarried,Some-college,68.21274579961398,1419.183337659217,19891.767150765267,10.0,193702.40535746634,77.52429461224801
>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,19.457653703583652,876.5621114325515,48634.151025069186,11.0,104702.23808243658,49.339313437102405
<=50K,White,Male,Never-married,Not-in-family,11th,60.76871486031597,1367.7748996541768,4510.463876927381,7.0,566542.5648385892,21.871611596613175
<=50K,White,Male,Never-married,Other-relative,12th,14.09664515075944,1448.2871050786086,10455.754722307902,8.0,378192.27953595057,62.66227769815175
>50K,White,Male,Married-civ-spouse,Husband,HS-grad,46.56262625293709,287.9085648488313,86653.11896345568,9.0,1194715.9645982157,46.681656037893276
<=50K,White,Male,Never-married,Own-child,Bachelors,29.072728201018418,2732.9701445278056,75976.51656478363,13.0,302626.2757973391,51.29220068799004
<=50K,White,Female,Married-civ-spouse,Husband,Some-college,53.56544655507307,801.4146344708416,76932.68103831245,10.0,1148044.1592941177,45.965541482479
<=50K,White,Male,Never-married,Own-child,Some-college,89.68513014830384,4162.818064532184,6590.843831227676,10.0,1109901.7210173914,62.614669025245256
<=50K,Amer-Indian-Eskimo,Male,Never-married,Not-in-family,Some-college,23.594372853441328,1049.2828682204013,4648.4967857179845,10.0,261710.7592024767,35.58220731335075
<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,93.81130628875982,373.90418452477513,45078.11348421112,9.0,182084.05095566754,47.661554492145456
<=50K,White,Male,Never-married,Not-in-family,Some-college,12.601379129216557,881.9293058856313,21648.856229430858,10.0,1059817.8947795967,80.20533916962142
<=50K,Black,Female,Married-civ-spouse,Husband,HS-grad,16.525946796659717,2552.470142408683,70787.53512619699,9.0,160667.62487988072,84.36995506396418
>50K,Black,Male,Divorced,Unmarried,Bachelors,45.43823562558863,905.0877555046742,3779.9740668227437,13.0,926867.1262893474,47.10028012386712
<=50K,White,Female,Never-married,Not-in-family,9th,31.583958318246374,1890.7325023314193,90016.57572233652,5.0,506684.83777532785,49.65885162779985
>50K,White,Male,Married-civ-spouse,Husband,Bachelors,70.03552536503392,351.7213273416284,93845.95182690605,13.0,1131133.2046727117,39.614320335499414
<=50K,White,Female,Separated,Not-in-family,Some-college,95.88999772594062,3939.2432794264214,8989.953902833775,10.0,579058.4521246541,83.45918103706644
>50K,White,Female,Married-civ-spouse,Husband,Bachelors,53.0341954274751,2395.959300121231,62775.19344609816,13.0,940319.2453245274,27.550608688718945
<=50K,White,Male,Never-married,Not-in-family,Some-college,32.931214551847916,1456.9180047336072,8490.093779825487,10.0,928761.3093018353,39.72258364199517
>50K,White,Male,Married-civ-spouse,Husband,Some-college,50.58522740341469,2998.05077223014,9923.092708920718,10.0,884234.7115711565,71.8866836848488
<=50K,White,Male,Married-civ-spouse,Husband,10th,47.379568402529266,1510.5775208872228,53565.69173725722,6.0,131491.80619979277,33.98104437099338
<=50K,White,Female,Widowed,Unmarried,Some-college,56.800542218321695,2076.0567759429046,77519.95158305673,10.0,724511.1763720538,51.1475000464779
<=50K,White,Male,Divorced,Not-in-family,Doctorate,8.829060896973944,3135.323277960533,6327.17101602596,16.0,130608.03276176302,80.8239765463872
<=50K,White,Male,Married-civ-spouse,Husband,Some-college,45.24853916181166,2013.3246251010276,97184.13248556151,10.0,470145.1019657948,28.472075486229897
