Seniority,Dept,Education,PerfEval,Gender,JobTitle,Bonus,BasePay,Age
3,Management,High School,4,Male,Software Engineer,8720.074421689756,71958.44097895084,51.66001285609384
5,Engineering,Masters,3,Male,Driver,7561.408778916188,112014.13391794523,39.48860156267002
4,Administration,College,1,Male,Software Engineer,8290.759192110962,97355.70493224797,32.60693676374507
3,Engineering,PhD,4,Male,Driver,5982.11953330002,77584.81944610622,41.10228233367064
4,Administration,High School,4,Male,Financial Analyst,6821.02730095154,82495.87079233283,55.40142226069403
5,Administration,College,2,Female,Graphic Designer,4839.432349636798,121038.13333446496,56.05062790430523
4,Administration,PhD,1,Male,Data Scientist,6946.788677686696,70367.96652751962,27.014782947167934
4,Management,Masters,5,Male,Data Scientist,5839.7541493035515,89659.52903152691,23.832717901243033
2,Engineering,PhD,1,Female,Driver,5627.878871040961,54846.94968484826,54.84527544081582
3,Administration,PhD,3,Male,Warehouse Associate,6208.6534244797585,107741.6854922042,19.386365552317034
5,Management,PhD,4,Male,Warehouse Associate,8154.086084735634,112280.21833257122,35.450720652336415
3,Sales,Masters,5,Female,Financial Analyst,5035.677810026018,76827.9028594562,18.946766493781052
2,Management,College,1,Male,Software Engineer,5928.945168576709,161098.00760280696,53.95897537161035
1,Management,High School,5,Male,Manager,8837.612254586236,86461.8427962683,37.368308035874264
2,Operations,PhD,4,Female,IT,6854.548306826358,60221.49711304492,26.160119837412275
1,Engineering,High School,3,Male,Driver,4761.630004969549,100715.22184246036,31.993433536667794
2,Sales,PhD,2,Female,Financial Analyst,5780.204973047812,92193.81927438678,59.54584524146989
1,Management,High School,5,Male,Software Engineer,8189.795385229083,121681.0755991695,52.540702758705514
5,Engineering,Masters,4,Male,Graphic Designer,2821.9179780113773,128383.9793454156,41.58207105855658
3,Administration,High School,1,Male,Financial Analyst,6385.613802983404,133660.6129231204,26.76144299347974
5,Sales,College,5,Male,Software Engineer,3414.7795538872783,125909.09303750198,61.38752770179393
1,Sales,Masters,1,Female,Data Scientist,8898.952361761465,97769.37520436295,61.97780927459404
4,Administration,Masters,4,Female,Marketing Associate,3256.0769443987865,83996.08510615298,32.081116192407194
2,Administration,High School,2,Male,Software Engineer,6933.106951344074,116857.06557686908,36.9721652902818
4,Engineering,College,1,Male,IT,3599.3216215152547,59460.85028280764,38.92772418131352
4,Administration,PhD,1,Male,Driver,4619.165631756185,108271.32708990427,36.92140900634901
2,Operations,College,1,Female,IT,9543.710261361794,104295.58257007932,32.41235703098815
2,Sales,PhD,3,Male,Software Engineer,4697.167658647426,128054.75666611211,63.267175480935926
4,Sales,PhD,3,Male,Software Engineer,5204.251525423357,106804.57886906805,63.182078658844326
4,Administration,College,2,Female,Marketing Associate,3772.1924624549392,101296.92021589608,62.22031512576572
4,Sales,Masters,5,Female,Financial Analyst,6110.257157062724,102742.90442680912,23.506165970091672
5,Administration,College,4,Female,Financial Analyst,8043.495784494915,103642.91731753024,47.75964441488917
1,Management,Masters,5,Female,Data Scientist,3649.277872886726,76448.39633818806,51.03963609675169
2,Operations,Masters,1,Female,Marketing Associate,6726.334196466301,82640.89669407571,64.18941373695074
3,Management,Masters,4,Male,Software Engineer,7252.260322096503,135462.7957091885,61.88977621777062
4,Management,High School,3,Male,Software Engineer,3982.4832026563854,121411.4994711717,56.414131458523556
5,Operations,High School,4,Male,Software Engineer,8040.536043129552,82566.71018118053,43.32946148121786
5,Management,College,4,Male,Software Engineer,9635.110128568056,135853.70290878415,45.397002979897465
4,Engineering,College,2,Male,Warehouse Associate,4536.07171259313,69611.66844697631,34.93400680055133
5,Management,High School,1,Female,Graphic Designer,8781.285836040399,101298.02088774496,64.19863180388441
5,Engineering,PhD,3,Male,Software Engineer,10596.619930548097,95406.0092018278,50.54462861815074
5,Engineering,PhD,1,Male,Driver,7339.176428073481,96280.42307613316,26.348996955734126
5,Management,Masters,1,Male,Manager,8265.474572280138,77151.43231031016,28.666736651073613
1,Engineering,Masters,2,Female,Graphic Designer,5913.998732865017,55229.06010107357,20.96123176983785
1,Sales,College,2,Male,Software Engineer,3353.8298269884344,40073.19371234191,30.245465444389765
3,Management,High School,5,Female,Sales Associate,9330.48848134269,77239.5870715636,48.80006372479988
1,Administration,High School,3,Male,Financial Analyst,2110.931395403373,117895.85037828154,56.315646285304794
5,Sales,Masters,4,Male,Graphic Designer,3427.636848010733,123372.61018698603,42.77279390726145
2,Management,High School,5,Male,IT,8823.889239564121,81716.3527921192,24.728443972952995
3,Engineering,PhD,3,Male,Sales Associate,5859.066267611184,88466.62847246474,49.77914021072371
2,Engineering,College,1,Male,Sales Associate,4919.467017978057,89580.21803598735,42.22486176041224
5,Administration,College,2,Female,Financial Analyst,7883.633192817249,105016.0159177715,38.23403912963271
1,Engineering,College,2,Male,Graphic Designer,3438.238600061175,52562.7701609715,51.67682268456039
1,Management,High School,5,Male,Data Scientist,9145.392422923189,66388.57813572255,52.58400097670874
4,Administration,PhD,2,Female,Graphic Designer,6982.188259797096,83382.91443661776,26.845256732064044
2,Engineering,PhD,5,Female,Graphic Designer,6660.9861601260745,118144.44254650717,29.6629279743648
4,Operations,PhD,1,Male,Warehouse Associate,6300.206326571793,114799.60010904305,54.196111448473516
1,Operations,College,1,Male,Manager,9213.532884490845,94889.34014342359,55.066030404864605
5,Operations,Masters,4,Female,Marketing Associate,5702.93374066706,66625.2831849965,25.689907260364603
2,Administration,High School,1,Male,Software Engineer,9573.187669456522,122794.86141037081,34.816887912489705
1,Operations,PhD,2,Male,Financial Analyst,6439.553199958185,80138.69100224825,32.64015424997092
1,Sales,College,1,Female,Marketing Associate,5190.568094715378,130880.75617077926,63.896842987502154
5,Operations,High School,1,Male,Driver,5711.818300959467,61549.34390014294,55.13034664322339
5,Administration,College,1,Male,Software Engineer,8270.545096481823,97698.88797189906,21.239132371230717
4,Management,Masters,2,Female,Sales Associate,9033.741681143852,70720.81575315724,56.162631590483414
1,Management,High School,4,Female,Warehouse Associate,4014.6284546099682,80242.18134270603,32.95556795433868
4,Operations,Masters,5,Female,Driver,3570.4615832458035,62363.469526113746,21.936319570122333
4,Operations,College,1,Male,Financial Analyst,4083.861068855104,91273.6620948604,22.12261804376318
2,Engineering,High School,2,Male,Manager,5552.766787709057,72701.13833535004,54.637703242726
1,Management,High School,3,Male,Software Engineer,8949.023771404612,80311.06051557351,27.695332807699494
3,Operations,Masters,2,Male,Sales Associate,7690.758510137572,96316.55179001088,38.243817219014616
4,Management,Masters,2,Male,Warehouse Associate,2367.692210299555,105088.31366806859,40.62796568424509
2,Sales,PhD,3,Male,Financial Analyst,3058.1752581139544,147534.5450356959,19.449524579675654
2,Operations,PhD,4,Male,Sales Associate,9959.947041727311,75002.44293502969,40.644013548598295
5,Administration,High School,2,Female,Marketing Associate,5790.597830560878,93253.08886572995,61.263061171745925
1,Management,PhD,5,Female,Marketing Associate,8015.488299975352,50204.35985787254,56.85300851081942
2,Administration,Masters,3,Male,Warehouse Associate,8250.704762128094,52794.3334004128,40.80259769466483
5,Operations,High School,5,Female,Data Scientist,5400.439076753048,67841.34260351564,48.41345448297382
5,Operations,College,2,Female,Marketing Associate,5856.109136432318,95374.25078547336,20.247495472886317
4,Management,High School,3,Male,IT,8027.392280115375,83374.91561756517,55.393590063042595
5,Administration,Masters,3,Male,Warehouse Associate,7783.197417640295,95298.93762717949,38.52414697890018
2,Operations,Masters,5,Female,Graphic Designer,5066.519815814066,57784.40768198225,29.844083808636867
3,Sales,Masters,4,Male,Software Engineer,9977.712470960372,81377.9198058,33.93000400554605
3,Management,High School,3,Male,Manager,5541.786204734108,116838.07293944606,40.86455806569691
1,Management,PhD,4,Male,Data Scientist,7227.637059960303,87504.15184471718,42.38484206391027
2,Management,Masters,5,Male,Warehouse Associate,5696.142636065682,97248.27623793302,24.276365347790794
4,Administration,College,5,Female,Software Engineer,4895.728465210015,128601.25704170698,20.08353441353219
4,Administration,High School,1,Female,Warehouse Associate,7547.496690787484,47064.15180240436,39.7249487014371
1,Administration,PhD,2,Male,Warehouse Associate,4264.228358296845,89683.6045287449,48.45530069610756
3,Administration,Masters,3,Female,IT,3286.5519214796864,60006.62176548451,53.45439307538199
2,Operations,PhD,1,Male,Data Scientist,4247.283284237314,59516.94141393595,19.35413394169981
3,Engineering,High School,2,Male,IT,3588.9546669888505,116108.36927023152,40.52223017592002
5,Administration,PhD,3,Female,Graphic Designer,8736.061470201557,146822.48540483325,54.98062984907054
3,Administration,PhD,4,Male,IT,5123.873806914347,78865.36566905073,25.70134711255178
4,Sales,High School,2,Female,Warehouse Associate,3684.5857862669627,82561.58014834003,63.011372391714445
1,Management,College,3,Male,IT,2897.709886171185,108206.8292277589,18.55618206152376
4,Sales,High School,4,Male,Financial Analyst,5608.852011249546,111479.42802817312,45.99369163350084
3,Administration,PhD,2,Female,Manager,3829.1265919678044,101064.75249042902,17.72079461492356
5,Sales,High School,1,Male,Graphic Designer,8009.821272038682,113573.35202504405,61.45131277349233
4,Management,PhD,4,Male,IT,7408.304388039403,116411.78485680062,20.908677097147642
1,Administration,Masters,5,Male,Marketing Associate,7896.691736828885,89599.80304569812,18.951265112840424
1,Administration,Masters,4,Female,Sales Associate,4282.675946134293,114326.36126690578,31.351572614950882
2,Operations,PhD,2,Female,Financial Analyst,5478.377525438063,91414.46221655363,61.734822687021435
4,Operations,Masters,3,Male,Manager,7188.111040805814,36800.78297624449,60.03014099180132
2,Operations,PhD,3,Female,Marketing Associate,9563.350450320115,129739.46131591231,17.883453408782316
1,Sales,PhD,1,Female,IT,5220.109908330485,130055.08543909584,37.989518303027594
4,Engineering,Masters,3,Female,Marketing Associate,3922.9566975820862,93258.34343631535,57.93198725588688
3,Administration,PhD,5,Female,Data Scientist,6302.673679474252,72482.47019230864,23.865457883518136
4,Operations,PhD,3,Male,Manager,9226.879515863373,119459.61445650212,49.128865955693556
3,Operations,Masters,4,Male,Financial Analyst,8136.138010818078,105711.54895814056,31.448744108018374
1,Management,High School,3,Female,Warehouse Associate,9805.375270246715,104692.99103462673,38.97096193171559
1,Operations,College,4,Male,Manager,6539.049537388626,101390.15475850202,47.779412307951375
5,Engineering,College,4,Female,Warehouse Associate,4421.4013569012795,87730.7653601575,26.49572377146322
1,Operations,PhD,3,Male,Sales Associate,7410.956917414782,116032.64916489138,59.17371621883927
3,Administration,PhD,2,Male,Software Engineer,8373.629006956528,132630.97797528846,21.931248109191632
3,Management,PhD,3,Female,Graphic Designer,3530.8429391694917,101089.38489895244,48.757177952635445
4,Management,Masters,2,Female,Driver,7674.995506913969,83644.05711743241,20.983968219021115
1,Operations,PhD,3,Male,Manager,7669.185008310962,104927.16644193865,45.51807715019627
1,Management,Masters,1,Female,Marketing Associate,3210.075668644171,133624.350603285,38.39751149069683
5,Administration,High School,4,Male,Manager,2818.1781353039746,87248.33920832144,59.705597770939136
2,Management,High School,2,Male,Data Scientist,7625.534499028072,111608.03501766566,64.48804863525407
5,Management,High School,4,Male,Graphic Designer,8666.253479303994,88477.04035519548,56.17161586920886
2,Management,Masters,4,Male,Software Engineer,3945.8296249181653,91890.15913133627,44.567089436053436
1,Engineering,PhD,4,Male,Software Engineer,8565.15345180023,84680.32250086493,51.135469561289796
5,Sales,Masters,4,Male,Software Engineer,2876.5134733053046,108664.61464831857,54.18985673564876
4,Administration,PhD,3,Female,Sales Associate,9908.550945586236,84960.95350376004,60.664563429673905
5,Engineering,Masters,2,Male,Warehouse Associate,7150.267705811821,88243.81851354335,31.2258157803123
1,Engineering,Masters,4,Female,Financial Analyst,7135.813660344173,91152.70814967774,55.41912275036357
3,Operations,College,5,Male,Manager,5071.0555883787465,90697.70699539913,28.185097727391557
2,Sales,College,5,Female,Manager,7014.898614311605,123572.03671552468,60.680680794106735
4,Operations,Masters,3,Female,Marketing Associate,4983.923951118975,86893.42252009001,37.33422662183861
5,Engineering,PhD,5,Male,Sales Associate,5760.756122712593,87509.46478413268,41.21946697129479
1,Administration,Masters,2,Male,Sales Associate,5226.712313714613,101310.74834441376,64.20621974230205
2,Operations,High School,1,Male,Driver,10101.912696925832,82320.80967781204,51.834522911417764
5,Engineering,High School,2,Male,Manager,2235.1303770362865,110723.78682082896,39.899363221287345
5,Management,High School,2,Male,Warehouse Associate,4429.027439644304,120825.4487252895,54.48396910681173
2,Administration,College,2,Female,Data Scientist,2038.1854965167622,72944.33627140446,23.947025108470203
1,Sales,College,1,Female,Warehouse Associate,9009.900840701233,67052.76850740807,31.72209514010774
1,Operations,PhD,1,Male,Driver,10296.987827668097,88705.05307718238,36.55794827669747
2,Administration,High School,1,Female,Data Scientist,8073.866883638419,42260.112183048885,61.67318202386804
5,Administration,High School,5,Male,Data Scientist,7788.604411186081,139927.34054190523,62.78019818880295
5,Sales,Masters,2,Female,Marketing Associate,8160.993886376798,90142.10964282755,19.563181098922296
5,Operations,PhD,4,Male,Sales Associate,7224.913481919497,104145.807970345,30.717615577539714
5,Management,College,5,Male,Software Engineer,5891.061535800909,93825.8514637371,28.5780042206273
1,Administration,PhD,4,Male,IT,7993.83269684036,69014.92762457297,44.937716425119746
1,Engineering,High School,1,Female,Marketing Associate,7744.601275869783,77643.34616820418,42.76128738905196
1,Management,High School,3,Female,Marketing Associate,7176.64254584117,67392.52817126784,27.624033780025414
1,Management,High School,5,Male,IT,7275.329760206316,139792.04595984623,40.04351490555479
4,Operations,PhD,2,Female,Driver,9513.094927479,151320.0521112071,20.195254620307953
4,Administration,High School,4,Male,Software Engineer,8942.895034660367,76148.28014488668,40.857640507304325
2,Management,High School,3,Male,IT,6460.691298263377,149630.59864004355,36.315151933685726
2,Operations,High School,4,Female,Data Scientist,9727.660130949685,101843.24073048416,63.640069593818225
3,Engineering,PhD,2,Female,Marketing Associate,7496.98157340288,66104.72180880122,17.903806416991507
5,Engineering,PhD,5,Male,Software Engineer,8850.407354705812,53180.50852689135,47.78800286767705
1,Administration,Masters,1,Female,IT,5689.650350526316,141082.91144233829,58.573573321865
3,Administration,Masters,4,Male,Software Engineer,2184.939752527913,95022.95263204657,30.395906047714256
1,Operations,Masters,3,Female,Sales Associate,7525.578522243135,91364.70568071496,56.234833367320775
3,Sales,Masters,1,Female,Graphic Designer,4548.166165263558,124742.22172584146,63.75586293482394
1,Operations,College,2,Male,Software Engineer,9954.585105986716,123879.011927417,47.60088902063235
5,Operations,High School,1,Male,Data Scientist,4042.8135431731116,133055.88437958417,43.54956741227197
2,Sales,Masters,3,Female,Warehouse Associate,7563.153000593822,155243.3000851365,20.005979650369863
3,Sales,High School,3,Female,Financial Analyst,8321.750655948395,59451.77541358511,41.75285492415447
5,Engineering,Masters,4,Female,Driver,6877.07984989467,93513.6464184158,33.782138609567085
2,Engineering,High School,4,Male,IT,8333.12989635979,88954.21189459992,57.09593131408126
3,Sales,College,1,Male,IT,4474.053792224596,89840.21512896588,25.862558175487578
5,Administration,High School,5,Male,Warehouse Associate,7170.686718425435,98766.1066360008,54.703101715592496
1,Administration,High School,2,Male,IT,3691.9731781137543,87762.6187576957,23.813941240757945
5,Administration,High School,5,Female,Financial Analyst,3676.1418369046182,90523.01726165843,33.52411343041679
3,Sales,College,5,Female,IT,6802.141944281293,70622.50167537662,53.4828912232273
3,Operations,College,3,Male,Warehouse Associate,8733.716776532414,109714.07942108533,51.95424207022742
1,Sales,PhD,2,Female,Data Scientist,5901.885133344593,141707.82409390993,20.37561429885844
4,Administration,High School,5,Male,Data Scientist,8379.758150613257,70453.64337330918,35.0771590729079
3,Sales,High School,5,Male,Graphic Designer,6945.752388680949,103310.77391696363,38.76363812816642
1,Management,College,4,Female,Financial Analyst,4182.800354097501,127859.02012704611,31.29407457308487
5,Engineering,Masters,5,Female,Data Scientist,9295.460310557823,62712.27149630966,47.84293461284271
4,Operations,Masters,4,Male,Graphic Designer,8797.536857885025,68370.20552177845,47.59629219103
2,Administration,High School,3,Female,Driver,6128.412072894012,118739.11852034106,40.79392604744889
2,Operations,College,3,Female,Data Scientist,9671.917491747112,110353.66980145339,54.87212518841318
5,Sales,PhD,1,Female,Driver,10672.263372631633,74948.51537747074,22.388280811351798
1,Engineering,Masters,2,Female,Sales Associate,4178.707475476842,146898.2935871789,24.20849480775089
1,Sales,PhD,5,Female,Warehouse Associate,3721.589651950643,117734.61142339403,23.132588158003237
5,Administration,High School,3,Female,Graphic Designer,6074.10706794808,58814.72984126052,63.901628762388796
5,Administration,PhD,5,Female,Marketing Associate,7604.442603165669,110298.2578501604,59.87697042089234
3,Management,High School,4,Male,Data Scientist,3895.8806568644454,121237.93901938424,23.524977757794474
1,Operations,Masters,3,Male,Warehouse Associate,6777.4406215036615,97573.10981548004,53.543764329118474
1,Operations,PhD,5,Female,Driver,9859.768773723441,76235.44952923607,47.32780645356283
2,Operations,High School,5,Male,Financial Analyst,7982.289876056768,116907.87211656793,58.20185358998698
5,Sales,Masters,5,Male,Driver,4543.434976854549,117503.94804039749,45.039135492220105
5,Operations,PhD,5,Male,Manager,6955.727478471739,73872.32803168533,37.06374186704957
4,Sales,High School,4,Male,Manager,5685.716996004521,91070.17217896676,60.65684012700803
4,Management,High School,1,Male,Manager,4285.820000157385,84553.6514143254,55.190225127867635
4,Management,Masters,3,Male,Financial Analyst,8404.074278727245,105852.02594665195,59.85567419225707
1,Management,High School,5,Male,Data Scientist,1967.9868004228947,125080.54682861178,25.69391622802494
1,Administration,Masters,4,Female,Manager,9251.016101900885,82498.23094878356,25.119356700108067
2,Administration,Masters,3,Male,Software Engineer,6017.4005531017465,83340.01712792154,60.89090937823008
1,Sales,High School,4,Male,Manager,9113.456365650205,103228.40463847341,51.69682396020203
4,Engineering,Masters,2,Male,Manager,5604.355150699368,99131.3264642667,60.52505902036293
1,Management,PhD,2,Female,Marketing Associate,6409.392181129633,61385.474986534224,49.625655437353906
5,Operations,PhD,2,Female,Software Engineer,4341.4695158271115,84647.98927526132,23.71763812600129
5,Sales,PhD,1,Male,Warehouse Associate,4415.474802464979,66053.65488391244,46.723958225128605
1,Operations,College,5,Male,Warehouse Associate,8630.319042760058,98478.46548293871,43.34092631210997
2,Administration,PhD,5,Male,Sales Associate,6190.1431118671135,124876.86842758062,35.39968294809433
3,Sales,High School,1,Female,Sales Associate,3339.7546982401045,112481.11118215873,23.435325214056
2,Administration,College,3,Male,Data Scientist,5462.125787697994,85970.14553921885,58.31254961242179
1,Administration,Masters,3,Female,Graphic Designer,6189.65973164268,77616.80112483572,59.55810621928376
1,Operations,College,5,Female,Marketing Associate,5274.230904256892,91530.72021813798,53.22644753832468
5,Management,Masters,4,Female,Data Scientist,5848.459254666337,102494.56340715586,61.17915568906206
5,Engineering,High School,3,Male,Marketing Associate,3895.542733003552,100776.65012742166,59.503552850186054
3,Administration,PhD,3,Female,Driver,8311.625245657784,34961.83301905359,43.3958361240349
3,Administration,Masters,5,Female,Sales Associate,8764.55254343573,135983.93655760676,25.684002915778645
3,Management,High School,4,Male,Manager,2836.031470128939,99517.20041423487,38.97988078049285
5,Sales,PhD,2,Female,Data Scientist,8088.780740395574,83747.70243382672,27.666944878527147
3,Operations,High School,4,Male,Warehouse Associate,7227.549314496331,69849.03601564316,27.266377729559537
5,Engineering,PhD,4,Male,Graphic Designer,5102.800736285587,134243.81194444952,54.80263921576514
1,Operations,PhD,1,Male,Marketing Associate,5758.17186485455,135929.75497734544,62.863916120501976
2,Operations,College,1,Male,Warehouse Associate,8308.231601476184,108332.54805875689,45.97595263610654
3,Engineering,College,3,Female,Graphic Designer,8143.297774755107,98829.3037864694,33.99554014838926
4,Engineering,Masters,3,Male,Warehouse Associate,7181.895437163366,134354.9794279133,38.93078405191655
1,Engineering,Masters,4,Female,Marketing Associate,4616.9691058800745,108736.26379224953,60.07746349911355
2,Sales,Masters,1,Male,Financial Analyst,7857.518960701775,86520.35515660011,29.417122464739563
4,Operations,High School,5,Male,Financial Analyst,2727.134759744387,150061.2304264342,55.456921060640745
3,Sales,PhD,4,Female,Driver,4812.360212573627,67761.93157129406,24.253554367140506
2,Sales,High School,3,Female,Graphic Designer,4761.999086153151,131468.59040492182,24.25213978242879
5,Administration,High School,5,Male,IT,9678.847368888917,103816.11298520514,28.81946278123189
3,Administration,High School,4,Female,Data Scientist,7251.654424611796,75954.09085349068,26.865465416193715
5,Sales,High School,3,Female,Driver,6067.521184366775,70698.08967489279,29.060203847485038
3,Sales,College,4,Male,Driver,5482.663258986839,88505.51766690273,28.417020912865453
2,Management,Masters,2,Male,Manager,5413.677540786453,102730.05396354731,34.133548992583165
3,Sales,College,2,Male,Graphic Designer,7125.4168619583215,62128.53350194747,44.16748640138441
5,Engineering,College,5,Male,Driver,8763.765394700358,67196.40723180286,53.90140875326833
5,Management,High School,4,Female,Driver,6588.927564770145,92937.33134203982,39.57270473380346
1,Operations,PhD,5,Female,Sales Associate,6860.735959181668,119348.81106161866,40.291747245341334
2,Operations,College,1,Female,Warehouse Associate,2248.6533296941516,142836.4529707028,22.104153351911357
2,Operations,High School,5,Male,Warehouse Associate,5958.275355390635,128785.63320248398,18.594550200933483
1,Operations,High School,2,Male,Driver,4907.062955430672,89976.57068919242,63.890196318560136
1,Administration,College,5,Male,Financial Analyst,6534.60745863559,77460.82683424721,34.97693267759807
3,Management,College,5,Female,Software Engineer,5951.831702759246,78998.31142504884,26.516613578122254
5,Sales,High School,5,Female,IT,6874.711703736963,83694.09139436253,55.527814582157156
2,Administration,College,5,Male,Financial Analyst,8184.724197222211,92706.0796222548,32.00841433143727
5,Operations,PhD,4,Male,Graphic Designer,6121.420401288144,133100.19672575063,46.77544621859512
3,Administration,Masters,5,Female,Marketing Associate,2050.071420929773,91952.0230206585,37.48398069849433
1,Engineering,High School,2,Female,IT,9168.790729209464,104481.27548817068,34.533089880220174
3,Sales,College,3,Male,Software Engineer,6595.824030031434,104979.40159964484,25.11380175425439
3,Management,PhD,4,Female,Marketing Associate,4787.97014822656,107753.75712753966,44.69421061530504
4,Administration,College,2,Male,Manager,4475.816107792772,70534.5701241756,34.07256395076805
2,Administration,PhD,2,Female,Marketing Associate,6136.928539089189,85003.742134159,48.03073318147289
2,Management,College,5,Male,Software Engineer,9322.66601636023,125003.9371697524,49.493624171647674
3,Management,High School,1,Female,Driver,6120.8799137998085,114894.15350070404,32.18500651061773
2,Engineering,High School,5,Female,Graphic Designer,4466.928433112318,136064.4961011308,56.01542599470414
4,Administration,Masters,5,Female,Marketing Associate,5903.760142676447,86910.36315226142,31.542620760521764
2,Operations,High School,3,Female,Financial Analyst,6050.218691490138,97969.3294443062,37.35822209658445
2,Engineering,College,4,Female,Financial Analyst,2539.2565283944396,100079.29789740307,54.28359494534341
5,Administration,PhD,2,Male,Graphic Designer,6547.702234800365,132982.0081740526,24.702099541781763
4,Management,PhD,1,Female,Data Scientist,7761.0596733157745,56453.57557880496,37.697336602845645
5,Management,High School,3,Female,IT,5101.893853277969,77695.8135361286,45.02794078114795
3,Operations,High School,4,Male,Data Scientist,7017.423904628138,144534.6639199387,63.36273510036228
3,Administration,Masters,4,Male,Software Engineer,6859.137836201215,65080.27629991951,56.08330018294342
1,Management,PhD,4,Male,Sales Associate,4988.246179945176,120584.42639096375,28.870032629560477
1,Operations,Masters,2,Female,Graphic Designer,4838.410176485144,73449.68518417132,43.451756379365335
3,Management,PhD,2,Male,IT,3080.00483488595,91166.83549930621,30.445507131722977
3,Administration,PhD,4,Female,Software Engineer,7428.87933702896,45686.51227828165,19.294523979785072
1,Sales,Masters,1,Male,Data Scientist,5582.466344128281,76677.36383305679,57.3556702322208
1,Engineering,Masters,1,Male,Sales Associate,9764.343026371205,97190.61507226356,50.36863139348975
1,Operations,High School,4,Male,Software Engineer,4241.3632347915,114664.66600701222,55.42918056462214
4,Engineering,High School,3,Female,Warehouse Associate,8052.867074924699,78084.04046276162,61.7615073906166
3,Operations,High School,2,Female,Manager,8403.179480717628,99348.30254751924,58.6840552171541
3,Sales,College,3,Male,Graphic Designer,5179.471230294927,127549.67180160739,45.61152851359299
4,Operations,Masters,3,Male,Software Engineer,8779.451598844844,122933.91850368991,28.974581433790007
3,Sales,High School,1,Female,Warehouse Associate,5037.659688370205,129538.2497520238,39.70247707470634
3,Engineering,High School,1,Female,Software Engineer,4242.141325859625,71070.76433822418,42.48804334895412
3,Management,College,2,Male,Graphic Designer,3498.7531550314143,112632.20197644344,58.797155843029486
5,Engineering,PhD,3,Male,Manager,8795.641954084625,128171.93522585325,20.633540991655174
4,Operations,PhD,2,Male,IT,6489.596479568976,147783.54278765115,27.47615262980247
5,Operations,College,5,Female,Graphic Designer,6856.424699670593,88175.23554556465,20.22629999579119
4,Sales,Masters,3,Male,IT,9327.797088870759,124013.62757178542,50.68019657848242
1,Administration,High School,4,Male,Data Scientist,7950.344077166719,148886.9301221631,60.68969852472881
1,Sales,Masters,5,Male,Software Engineer,5975.619209019227,93879.13849163693,26.585794397295643
2,Engineering,PhD,1,Female,Data Scientist,6291.620584597453,113177.7486150679,40.12868344846238
2,Engineering,High School,4,Male,Software Engineer,9069.500069630774,41472.08199050777,41.784508779311494
3,Sales,High School,3,Female,Driver,6786.214343164602,44304.477936938216,40.932534785986775
4,Engineering,PhD,2,Female,Warehouse Associate,7522.801914007954,119786.47555668539,42.84610467645021
3,Administration,High School,2,Male,Data Scientist,6293.665406989889,55733.3742646312,60.92719104908307
2,Administration,Masters,4,Male,Software Engineer,5339.162551893789,79202.19095876835,51.26838383788963
3,Operations,Masters,1,Female,Warehouse Associate,5258.380754081394,60483.01614544016,19.57277495550206
3,Management,PhD,5,Female,Driver,7505.841168725994,82941.32322545457,24.263890026809328
1,Sales,High School,4,Male,IT,6182.112617222958,69772.99362453698,52.78220014253198
2,Administration,High School,5,Male,Software Engineer,4527.009755714173,68138.37523771888,24.34255935712588
1,Sales,High School,5,Male,IT,6169.295508377374,126064.78875748091,53.7866012695491
3,Engineering,PhD,1,Male,Software Engineer,4553.092769294181,93282.70556323204,40.40024028482247
1,Administration,College,4,Male,Sales Associate,8865.673590387763,119070.03217977029,49.48394570910246
4,Administration,Masters,2,Male,IT,7530.725079715674,123805.27632535431,19.81935884865554
2,Administration,Masters,4,Male,Software Engineer,4191.98058928711,77617.3312682408,24.25929560375129
3,Operations,PhD,2,Female,Marketing Associate,5821.9393563138,113812.93716098902,54.9023225548149
4,Sales,Masters,2,Male,IT,9328.901227166298,126942.32326036047,19.55688588782749
5,Operations,Masters,2,Male,Financial Analyst,9094.315740765704,122100.14188421027,36.279241330374276
1,Management,High School,2,Male,Warehouse Associate,6959.911341674097,108968.70019237149,62.73637945874311
3,Operations,College,2,Female,Marketing Associate,8533.272227821524,80981.17323030993,61.53453543200722
2,Sales,High School,3,Female,Marketing Associate,3413.371811785034,62909.827836663295,39.505321272765
4,Engineering,Masters,2,Male,Driver,9305.008821264548,94574.2715108091,65.08439563390672
5,Operations,High School,3,Female,Data Scientist,9044.465369180465,110190.64674529349,22.876950742530198
4,Administration,Masters,3,Male,Manager,3539.748245412017,123186.81108561471,58.117509672566555
4,Administration,College,2,Male,Financial Analyst,8182.541863825123,93210.6029542598,53.93239100936428
3,Administration,PhD,2,Female,Marketing Associate,8182.054125598452,92955.4867038973,48.82845464066519
4,Sales,PhD,5,Female,Financial Analyst,4975.143709652917,73883.36740145981,51.52195486721877
5,Management,High School,1,Male,Data Scientist,8033.184809860726,121343.93063148079,29.88655249610896
3,Sales,High School,5,Female,Warehouse Associate,9541.520597322635,110295.4037302567,36.94809032221944
4,Operations,PhD,1,Female,Driver,3519.9287760693524,112628.10145709314,51.71990473238766
4,Engineering,Masters,3,Male,IT,9466.919894882563,61178.93028344297,54.932700082938325
5,Management,PhD,4,Female,Financial Analyst,4711.817904580801,59478.87840882829,61.537049577307165
4,Operations,Masters,5,Male,Warehouse Associate,5276.702013412198,94149.29044974128,61.67229016177592
