species,petalWidth,petalLength,sepalWidth,sepalLength
virginica,2.018749243666038,5.909567714884572,3.210625811833709,7.265304582679299
virginica,1.7682737308555856,5.450499300631735,2.9472923581677146,6.578000582211136
virginica,2.19754311149528,5.352304269019482,2.873619940264566,7.696444127131514
virginica,2.1453573773046433,6.071179168074235,3.2882400144969144,6.7286342761596
setosa,0.23320127492353174,1.5875132216794379,2.6190976797875827,5.257875977068473
virginica,1.912347712188562,5.985679542281337,2.6933214885169456,6.352245537902345
virginica,2.245063362195811,4.978288108975103,2.3929975507253185,7.861233903116254
virginica,1.94900004535749,4.469348603078995,3.1637495324334712,6.657072497109363
versicolor,1.672396680494022,4.125681458006774,2.9365122545280897,6.118280921828213
virginica,2.220955002986096,5.7143978617601,3.247678731164267,7.016694469845074
versicolor,1.6303275927082927,4.40330917006305,3.198187397907333,5.627315328104424
versicolor,1.8070428657030462,4.357897354640288,3.1815761327034835,5.926730072397857
setosa,0.5508110473060773,1.1789894716742544,3.6285908533574514,5.030085554919261
setosa,0.425383989955469,1.1802146842966788,3.8223955350677876,5.319160666742091
versicolor,1.266913568641586,3.844877329598195,3.111269056242702,5.936986959550251
setosa,0.3333851670535447,1.772619024078713,3.9516150872321028,4.378220263789792
setosa,0.5721404730348814,1.4330054872787183,3.489245836018089,5.346791811762167
virginica,2.280780174267992,5.233219817237804,3.0416009613683115,8.130610535340246
versicolor,1.6289228623591279,3.791114535905728,2.6622617640452364,6.099380501505837
virginica,2.0277885856076523,5.902293513089541,3.766588509538162,6.127719378261904
virginica,1.9780158871755473,4.850171549612004,3.501602873682565,5.5498321826115635
setosa,0.4345759550572841,1.3564485684611296,4.024062111227018,4.59236182101751
versicolor,1.704013753223345,3.3943201569792,3.032320536218575,5.913619380199881
setosa,0.23448134041685234,1.3918123363111694,3.5455613761112623,5.064181910812561
setosa,0.5286553698359017,1.7368510163495525,2.361583938493915,4.697616159310012
versicolor,1.3532580357383674,4.144950355851215,2.679323939756283,5.690300028624834
virginica,2.3650029299630297,5.712627709572927,3.0251509529832243,6.5158843123001
setosa,0.49315340655624995,1.657545308285778,2.749180290919707,4.904143880365362
virginica,2.349537803240147,5.081255784128628,2.647025947790969,6.844779468038475
versicolor,1.1895452031212645,3.9165438094824623,2.4691580462635754,6.643025089362671
setosa,0.11736702195647844,1.5163528896760967,3.6507106575629393,5.266724498484288
versicolor,1.2438743458648511,4.154235726152851,2.984592109616165,7.031395439383002
versicolor,1.4597750461916852,4.648209274550929,2.4463323270131587,6.877422369120336
versicolor,1.2548617259127528,4.374027745896238,2.6029334526159005,5.664813742109455
setosa,0.4159666312354372,1.2849886292196926,3.802897694164379,4.753365618462562
virginica,2.093390287066251,5.152319367156741,3.3469088296519187,7.243696246047195
versicolor,1.434273667730374,4.933710738347141,2.536731173479698,5.639372765883046
virginica,2.022344245627556,4.612045400599722,2.64413484223405,6.667001186125466
setosa,0.4002692635180253,1.376598947464727,3.4122608698872128,5.24948926068641
setosa,0.2417486902548718,1.6193898083557512,2.934077349300889,5.25655108634054
setosa,0.1042517625223813,1.4060376506226113,4.169927400466776,5.357269847540676
versicolor,1.5996204699562435,4.013683045178489,2.9461815276450407,6.239663703686214
setosa,0.3266908560526266,1.0702832699491482,3.3498584226349877,5.082720133860688
setosa,0.12766438800216465,1.3377043528563513,3.0173825845995133,4.821078566581415
virginica,2.017087682885122,5.282579378938692,3.28763754130511,6.490331000855289
virginica,1.9048202717271998,6.173226236348307,2.7005633679633254,6.469216092912337
virginica,2.072350170381168,6.279246737150722,2.9448728416643064,6.496680415470889
setosa,0.5244866231640424,1.546561258724788,3.356098876740546,5.865798722068146
virginica,2.0627742894884697,5.727551695489469,2.7723708654311547,6.882336015847361
virginica,2.4257238926105957,5.205306703945533,3.232281930600171,8.269769319714298
versicolor,1.4211330620709137,4.87795011808551,2.5234711290729273,5.8660999938590965
versicolor,0.8755748262779549,4.70248126674363,3.23586199839042,6.081609519793572
versicolor,1.427195242266283,4.541727460757502,2.934190105846282,6.24337594085702
setosa,0.23646913149526802,1.6623415680374842,3.1053609622453493,4.93752938474535
virginica,1.7655741371958822,5.108470647689159,2.4558456663099006,6.3008020545169465
versicolor,1.4033093687739062,4.873770766449408,2.941302374271609,5.798011618321654
versicolor,1.2809678205173505,3.2138567421698117,2.50861835017583,5.767653883613658
virginica,2.3122564146133566,5.265460168171439,2.599596748267241,6.237215608101637
setosa,0.4999810480024295,1.752695549731369,4.496294221217408,4.775193688779539
setosa,0.4882323096764497,1.702325133861181,4.035412527295755,5.017824422871151
virginica,2.2765125504977357,4.690078668118334,3.4671818742489564,6.18232281148121
versicolor,1.1848541657764624,4.584527040530052,2.9946424369532636,5.4612477773102865
setosa,0.35195638745979607,1.6463838185218247,3.4876040932536085,4.597342537503361
versicolor,1.1925456433260242,4.334783027394305,3.045013759617423,6.040511002341698
setosa,0.22488554849477874,1.3041714777235325,2.801005415472229,4.954908819832738
setosa,0.4302982472790994,1.2692550125522422,3.3757915463463704,5.462791518423909
virginica,1.555060336490257,4.942278029011997,3.3456473528047823,6.130043628335647
virginica,1.8275700450022567,4.912908186035947,3.334759791147155,7.527246914341806
versicolor,1.460029879735864,4.346689239093527,3.2115843058367166,5.602482684529299
versicolor,1.4290996918448777,4.543120892510652,3.0566136052602233,6.495504112942979
virginica,1.9585754994648088,4.8869482036887595,3.2613123255159513,6.538147149694428
versicolor,1.0945515250403983,4.5616337059277505,2.472250949181083,6.967367003665438
virginica,2.157326522673963,4.86607452413266,3.309675166231429,6.771368038497982
versicolor,1.2954789777736029,4.83891244023147,2.7476829167395005,5.955481276275555
setosa,0.1670978855470566,1.3858301467075749,3.3256546761309593,5.175055134875904
setosa,0.10850346374216421,1.6549534087668816,2.9457492595921586,5.3791483135342215
virginica,2.1698617991196647,6.7339593894215195,3.058550713186111,6.993084569526561
versicolor,1.2302891824744262,4.432081154561745,2.828011301028183,5.500201699598582
versicolor,1.3093974509853945,4.640222449718689,3.2606367445949425,5.7409757303263165
setosa,0.11502844414380739,1.4760789998642063,3.907909606664056,5.348725648289311
setosa,0.10320075251472652,1.4890239564803096,3.8696120244351846,5.592800693474985
versicolor,1.2154746604978166,4.53728048050176,2.9820641210433534,5.261013010885423
virginica,2.1641646234016916,4.547786371690362,3.4028728910609916,6.193383972771544
versicolor,1.2903082760964313,3.65876236019325,2.551694740501981,6.3074265478869025
setosa,0.12152947187121424,1.3854181256332114,3.5504904063005256,4.911465930190672
virginica,1.683119266581012,5.0950762527606175,3.0231375852369635,6.004488114178086
virginica,1.7977961894450925,5.925439191018893,2.772355584071393,6.015751700363939
versicolor,1.4600068229540424,4.633855193473042,2.3707952979891065,5.685259093785939
versicolor,1.4673611900333297,3.736733421257421,2.4442110162948136,5.549258668636958
versicolor,1.188081839938025,4.886529447729966,2.8314649384772297,5.821998809660664
setosa,0.5613510161730598,1.2671591981467278,3.687606734084657,4.887643690120511
setosa,0.5021986418686497,1.3915327977423617,3.186411172353761,5.50919457780914
virginica,2.5297130742194254,4.607072868350108,3.1821249226101918,5.776634306408445
versicolor,1.8354568588481923,4.0354248852690064,3.403949710268239,6.061659358088866
versicolor,1.5355606999626812,4.481326782554418,2.9003680948563346,5.137155569129955
setosa,0.3338260000506704,1.4795876452343975,3.6006196906055763,4.272160872015582
setosa,0.11056052671293828,1.4404947500987624,3.2929643314760746,4.326706352063068
virginica,2.063176535938246,5.540236260227916,3.082971910603585,6.864301656224473
setosa,0.4915720417389954,1.62030201125068,3.773600003444585,5.403973010716583
virginica,2.3296497658676945,6.0382179506142215,3.103871215982085,6.88461222463291
setosa,0.1807782468698436,1.4360307956359928,3.9056660664536906,5.106483898770778
setosa,0.25659500391063206,1.4161153410760234,3.250928311293169,4.9683279786605405
setosa,0.5268874629552794,1.6445078179744304,2.6978779037550566,4.733152755064299
versicolor,1.3869062436721258,4.628285499910852,3.1237226432228544,6.190315787321702
versicolor,1.3561390663523702,3.8789182664054542,2.196918666723712,6.097851262938146
setosa,0.5175993052121778,1.3141997444470772,4.239965708056726,5.544892291119565
versicolor,1.408123024875911,4.523757582728972,3.175378892936498,5.49464860424415
versicolor,1.586315173951325,4.187101293583556,2.4492169620576303,6.455581073869044
virginica,1.8283758696389238,5.223756529117488,2.368720627472356,6.912649040720739
versicolor,1.2394134218526731,3.8674939110717164,2.939796573891029,5.81614545253944
virginica,1.8237917898807794,5.522025530909237,3.0625419121230575,7.060921938727043
setosa,0.45623976788546594,1.0449129830663884,3.187084178552052,5.102468235209487
versicolor,1.0477499517615323,4.555425356563616,3.1871367891824542,7.000715844362079
versicolor,1.0225696793864758,3.5598612375036973,2.9245170671589795,5.759923953830375
virginica,2.3211407270841953,5.794210475098233,2.8395814184821604,6.157021066404965
setosa,0.38136423178662904,1.2769845479582518,3.8070758219044976,5.319200136001729
virginica,1.8241341848147385,5.444658065398826,2.7262946078218113,6.493127036297183
setosa,0.15591373157518654,1.5023480026992697,3.5007013514294982,4.711470878940073
setosa,0.2650791798659454,1.5046148242054747,3.1491955608593933,5.191201414865627
virginica,1.87324920136931,5.668661122441255,2.8062711334398163,5.228418330267036
virginica,2.557553549342039,5.403468720555043,3.2533549977807397,7.683031411619639
virginica,1.7306715777035828,5.800368491718263,3.0848997524503803,8.001490197883433
virginica,1.6912892589692028,4.674378100808026,2.8834190348012707,7.2696502336360584
virginica,2.4130056021815296,4.512127813235575,3.1587510808093673,6.251720836629987
versicolor,1.3791191158266678,4.804150982377431,3.1364575977294544,6.1517288035929525
setosa,0.3309084439436695,1.3941057373883328,3.1088864843267743,5.154414914077623
setosa,0.3382409454360499,1.658930077616688,2.73562863565839,4.822823208044985
setosa,0.28367362479062297,1.3492319422616506,3.7674131573626646,4.480556374494314
virginica,1.9533506611137703,5.441614118382603,2.79070778699477,6.6900584496545985
versicolor,1.2901286783233163,4.456775135530011,2.735713650797346,6.124608995184173
versicolor,1.2000128385203737,4.240702259452607,2.5803012565652534,4.898565144775514
virginica,2.0950721480018233,7.042676099149574,2.764716501958356,6.119873238140682
setosa,0.41554678198504325,1.6300647017999417,3.8929245871528657,5.149925398376592
versicolor,1.5905062685051985,4.5662331247216095,2.781416803639299,6.250393975483115
setosa,0.5873253493047701,1.7072640772556733,2.9161136061598825,5.2246135895822
versicolor,1.3027616264465018,4.27003260862263,2.829690420802234,5.593779025569296
versicolor,1.5181734213675742,4.1985100653018135,3.097829205891239,6.483303540808156
virginica,2.526235550202675,5.571938398024251,2.8822628691596837,6.544130105057198
virginica,2.349004016967146,5.8232391337618505,3.3470941307147277,6.149437931175006
setosa,0.5593116624547311,1.2800218933316665,3.6501410515152912,4.91158585026361
virginica,2.136749212684995,5.077761361589854,2.7087775736155577,6.18951448048367
setosa,0.23660636980341523,1.1908432345644973,4.087546392946617,4.776162594310635
setosa,0.4783534117746725,1.3185920077539794,3.9073800961203915,4.955212504702551
virginica,1.812530677218553,6.114029629297232,3.086500993245449,6.6413996458184155
versicolor,1.3726642623431358,4.819104228839677,3.0970758792601343,6.583915453873229
versicolor,1.3197899042566599,4.389457449984647,2.4744114548361784,6.015164455583174
virginica,2.1580847199132087,5.208295686156644,3.1859946168271027,5.838011369887436
virginica,1.8220440509796045,5.764090495942032,2.3405879905495963,6.180213592999634
setosa,0.26446249392153987,1.5197311916017804,3.5324896970865893,5.179384120578691
setosa,0.31948486899328055,2.031421421503688,3.3498119553456043,4.698436825789084
versicolor,1.2310524868619985,4.759222259867805,2.76423847717501,5.80597817087058
versicolor,1.5055949538822244,5.04522991395692,2.5973879968328974,5.708931188975987
setosa,0.5854075140349005,1.396788446565119,3.5971730584094637,5.1024759015729995
virginica,2.520275109561962,5.5041149045837265,2.574828483959918,6.757417811497627
versicolor,1.3430532544970686,4.405076487842338,2.7763575014595814,6.500934796728397
versicolor,1.3599819246017673,4.519855937649136,2.664968954177219,6.431073927762816
versicolor,0.9916294776939308,4.212937880794817,3.0235567755961528,5.880915913680729
versicolor,1.4271914136038102,4.310943780827797,2.9615047952702467,5.640422097925141
virginica,2.276672833424196,5.905056585192789,3.308433752228391,5.92652841460135
versicolor,1.2914638154280866,4.924793643658113,2.670354744965122,5.443988099386724
virginica,2.0879537138933646,5.77130533414111,2.8220976445955404,5.984823618991161
setosa,0.5594580093925557,1.2653694649313554,4.266430488153119,5.020950287092234
versicolor,1.4703229907867472,4.62176692289361,3.2931075959587135,6.3247483116725105
setosa,0.1907237428756434,1.7413701772509231,3.117433047327843,5.212575140366571
setosa,0.5597379137400367,1.3015665236076353,3.6778152559856174,5.429638382440693
versicolor,1.3261567189687367,3.7604218925066784,2.295106613581397,5.853718728630129
versicolor,1.264424866874372,4.975774759671015,3.1171864706180124,6.603214785589725
versicolor,1.5807561226822338,4.236173439566944,3.1454431397065754,5.710321831398131
virginica,1.9206041127010742,5.729998766417824,2.280023206697124,6.186669038487057
versicolor,1.2348299101345785,3.91118297780977,2.750009054905442,6.908346126633684
virginica,1.708327831778722,4.717863515026242,2.7385683828681335,5.90582832009331
virginica,2.385077209707733,5.660710789345448,2.798709996039816,6.423928238816792
setosa,0.18641285743893168,1.4048885021367323,3.1791529567954626,5.237424331092161
virginica,1.9838233098330509,4.986927203946342,3.3876747973133825,5.928334695193582
virginica,1.8612310782953232,5.491203515693778,2.7887448246590556,5.707194663803708
virginica,1.9273898000800918,4.674373098721315,3.008646496966307,7.0787087594102935
virginica,2.235051455821332,6.245956990042694,3.1631107023816423,6.79148504763808
setosa,0.5773571166255116,1.3016724845534942,2.998524435913577,4.7986280091598355
virginica,1.6391128192318796,6.106413876053289,2.882837634117449,6.067802462578957
setosa,0.4122322699108699,1.5327719701254319,3.017737377919442,4.911853058046246
virginica,2.201495017591178,6.542641272270545,3.097105800377305,5.6897310273557
virginica,1.811390254281675,4.665982646629156,3.195393486859586,6.865580093767461
setosa,0.542321527979603,1.3769542195799294,3.6557803323270015,4.496201297200721
virginica,2.462051000789888,5.5545202036403865,3.2917829032491026,6.489376776900956
setosa,0.17004430661311462,1.4595109753264013,3.348967924833264,4.852498507538786
virginica,2.2799802906726816,5.888734042070005,2.9994753488450434,6.689018091441481
setosa,0.4364974450937401,1.2530396214120447,4.202534680576882,4.9732878586562945
virginica,1.9420563036412126,6.1085477896436595,2.4954954738726087,6.546375383505751
virginica,1.6073848349332192,5.6506871994406636,3.333587613693674,6.5936502992005686
virginica,2.1062597794011406,5.018455469308192,2.866737771775518,6.154521163279192
virginica,2.1620096723508464,6.26326181151002,2.668652363425803,5.9713327356040296
setosa,0.4900847205926214,1.4518495235439572,3.150034241774435,4.340919578474594
setosa,0.16006653705252824,1.352597001667586,3.5476396897789897,5.245686821587471
setosa,0.14067783175778434,1.2758696648337802,4.063939306947436,5.192802220845538
setosa,0.44955929806405015,1.2354684341519722,3.575499273183013,5.087751872227831
versicolor,1.4503043839210858,3.9340309963453013,2.5042133730289815,5.8035824451814095
setosa,0.36429016294149896,1.2739949227895804,3.7364018878727876,5.350146879309182
virginica,1.6699285642966943,5.653458658263365,2.803360923983961,6.231814189989789
setosa,0.5295578398771942,1.4393129434699707,2.547859190791854,5.001280508526759
versicolor,1.058438429532424,4.562128106962181,2.28302854092321,6.472638706175871
virginica,2.13128194905061,7.29355903352694,2.5591704228013477,5.29994277566035
setosa,0.36786448682045414,1.382314666792761,3.592073407906476,4.934715166718459
virginica,2.302533028160153,5.550837320306774,3.1284304328307555,6.051684578663483
virginica,2.0236575480072094,4.948593597280583,2.8079677482169036,5.838191510794802
setosa,0.40775226986813096,1.4965745378454534,2.5774134035542886,4.726053229676379
setosa,0.32949352549893574,1.3208167064465135,2.8321054377049997,4.525559303483338
virginica,2.155548419391896,5.07278180033825,3.065274030166001,7.086531692385714
setosa,0.5524660882497687,1.3546358275522583,3.761758858551101,5.558430826937367
virginica,1.7316526396030634,6.040281928242503,2.7424405757230805,6.7266387279448345
versicolor,1.438620942325995,4.055841744085226,2.9183262302229065,6.720609524335095
versicolor,1.2859716809209847,3.364418577609527,3.3527642765360075,6.086721215005229
setosa,0.5978072925324136,1.3273690567045766,3.6873389057767696,4.359410051527413
setosa,0.1655730225037713,1.553772189264345,3.3429370254462185,4.472920559536217
setosa,0.23058847903002824,1.7626426871919678,3.1623588920615013,4.458476700100935
virginica,2.042365589209255,5.485634783530926,2.7377421419796564,7.259809372656058
setosa,0.3301092326652486,1.0710395594128896,3.653431545289191,4.9147186164995365
setosa,0.43440944863928344,1.2908869223215609,3.3601784777209183,5.072533439584055
virginica,1.9115662340911745,6.25420351279767,2.9032234415647826,6.726100357432154
versicolor,1.3463645345559914,4.806361062636139,2.7774374862930293,6.151038136922177
versicolor,1.6211001586811493,4.212712369423112,2.5671065210810102,6.301895461855833
virginica,2.1705612927219002,5.2694619136285645,3.0658631354067287,7.036408069724608
setosa,0.4513788943532152,1.6673280095395482,3.579130478186471,5.230839300000406
setosa,0.10751856371309867,1.575156193919896,3.7385774466011092,5.537390029574957
versicolor,1.7338695242804611,4.431919757128361,2.519998690647938,5.906561880204368
setosa,0.15732196319184352,1.5220269743513843,3.770261837738758,5.3703160977484075
setosa,0.2778169042910782,1.516524815633089,4.286417036642401,4.7597754330460385
setosa,0.3313957438167564,1.634361700458249,3.345379221683327,5.088279799473122
versicolor,1.144148487427576,4.643612947669775,2.696237247161668,6.836048245578408
versicolor,1.5008424910778269,4.3851036040590365,2.8984951362071287,5.605151482305089
virginica,2.117602947944544,6.019312856314773,2.8612231996643804,6.691002523307436
virginica,2.0507674259786013,6.461029205036842,2.8603755484156084,7.270644079860141
virginica,2.4371158766945076,4.687559196148188,2.852073913098616,6.233103117182877
virginica,1.917811402628411,6.40851157304554,2.637964583957382,6.725211427710638
versicolor,1.1925708474349195,4.060535746196594,2.342855973962029,5.495164414832167
versicolor,1.3860590532127652,4.072984024811465,2.421637383884013,6.250697999282319
virginica,1.865062572291027,4.721093040011566,2.9929983269655915,6.350288710937084
setosa,0.23554190312295334,1.6296586086029823,3.942704189764534,5.392548579237506
setosa,0.5929058999198835,1.661819257467263,3.2931115284966204,5.033105342619228
virginica,1.502959803685104,4.783775634304409,3.2993317672761706,5.995758780700601
versicolor,1.4984703278386784,5.106068866809701,2.631717213106738,5.94599783866149
versicolor,1.510471575091283,4.612665268513781,2.915055275059655,5.603606411972994
versicolor,1.3706262017178032,4.2085086226175,3.063891145245997,5.620597298258019
versicolor,1.5595179568966508,4.163259529778164,3.1363667259399235,5.108664254210806
virginica,2.262185544801321,5.34829487454897,3.051177805276913,6.6453992626252525
virginica,1.9287435763956822,4.996131597371081,3.0855902694987,5.464764950003897
virginica,1.9822200901029357,5.945776195736187,3.0926292925589784,6.4883223999646695
versicolor,1.1074689280912404,4.8711514590987175,2.356582829058097,5.773699597926178
virginica,2.111481799151999,4.7296191122939595,3.1682986755021685,6.305896665798619
setosa,0.22824142459704658,1.5882968558750221,3.5162406586901476,5.097343061872849
setosa,0.5396339109888465,1.5739084140767456,3.454752238882559,5.191748390278908
virginica,1.901382147050505,4.90323993034563,3.1746969188516054,6.387332589664606
versicolor,1.5106485835136667,3.933000343399117,3.2794663255711765,6.7879699583690885
versicolor,1.3221991327283467,4.40678108339595,2.275946500133026,6.545270555588654
setosa,0.29219178832458204,1.7054781750418533,3.3236862194427346,5.119755267894742
virginica,2.047230548256108,5.180983088141644,2.720050034342712,6.236972237799389
versicolor,1.3094233357735199,4.65557836148498,2.7704246618916546,4.873224428086379
setosa,0.11727494567625077,1.606849266301392,3.1590317380463873,5.421558987797399
virginica,1.6304724897377154,6.7046993340262455,3.0065703527858827,6.5724168776715235
setosa,0.37828836219177897,1.6334164414310575,3.2582296959735153,4.833354353646849
setosa,0.5573659505148053,1.1519823761759125,3.9718484434212193,4.792526449015954
setosa,0.13880447383015607,1.5109354043139507,3.872446626777748,5.010785841537656
versicolor,1.4339697148862292,4.915520232186838,3.1893681082884315,6.565249330764922
setosa,0.19616230078956845,1.3538851674314243,3.6510757316944407,4.20489609485682
versicolor,1.023414279184203,4.4804762970996705,2.977736262873031,5.823622009327703
versicolor,1.284996636648645,4.246021583108705,2.8720863335214846,5.418805139118403
versicolor,0.8451240487319116,4.584078388991484,2.6653838366589797,6.094333666293532
virginica,1.9644994581961503,6.392707457154295,3.2274064297434197,6.295479489841561
setosa,0.4190752054376118,1.4524159643197305,2.9884773172837527,5.251701902213288
versicolor,1.5419587171454505,3.8129406457291717,2.34394553230677,6.5425019745599995
