Dept,Education,Gender,JobTitle,Bonus,BasePay,Seniority,PerfEval,Age
Management,Masters,Male,Software Engineer,3322.637236223777,134036.30230979001,2.3524602330925277,3.367727916221558,49.261081533424914
Administration,High School,Male,Software Engineer,4999.189043564273,93255.42183142599,3.3806659033080577,1.5563187883473075,46.48084011817428
Sales,PhD,Female,Sales Associate,4124.047650353739,50508.01235816926,2.21103017505739,4.682135246245105,48.8559946202527
Administration,Masters,Female,Marketing Associate,6749.123334035257,80465.62328641134,1.368279783483937,4.671000531574878,53.071785224059695
Administration,PhD,Male,IT,8877.649135931972,109977.7086363606,1.5215567183129797,4.249963603484449,37.710782583547825
Operations,Masters,Male,Software Engineer,8584.404981632513,121109.65537378551,2.232899921862191,1.939063852582517,42.38627046593365
Management,College,Male,Data Scientist,5865.59151771625,59031.25806546358,3.061197309434896,4.113384806745913,37.65486259310202
Operations,College,Male,Warehouse Associate,9640.572681259519,106938.32714291557,4.366750508346778,1.241749632550325,59.59570360621832
Operations,Masters,Male,Financial Analyst,6808.742196846919,96782.02808151038,4.917691966751966,1.350335176886344,42.073298033883795
Engineering,College,Female,Sales Associate,6193.231270582404,100074.1527376682,1.5248339312272026,3.517159894904323,18.9982789824717
Operations,PhD,Female,IT,8095.927819546307,97016.71162775521,2.3837982140218075,4.169893762384796,55.00098850459077
Engineering,College,Male,Sales Associate,9672.225172615592,86775.94619672114,3.334432011576864,2.134078089631431,42.08323526891823
Management,PhD,Female,Financial Analyst,6338.314743563469,81919.48781129574,3.451176073880508,3.314443032440273,61.640951779593294
Management,High School,Female,Graphic Designer,8873.917176813466,81792.97712467318,2.0172062084480995,1.0275518638900358,21.241752175484127
Administration,PhD,Male,Graphic Designer,7601.351590072503,113638.63015670654,2.486915116749191,3.904277129402873,51.571981002233436
Administration,High School,Male,Graphic Designer,6879.6502398477805,89666.9281070716,2.608845405253792,2.6371625707138864,22.954415013811264
Management,High School,Female,Financial Analyst,6460.777545236755,66575.68132341863,1.4089790001990705,1.1711307562971474,43.669882780642936
Operations,High School,Female,Marketing Associate,5662.134296068198,77152.00436907023,1.5268472018818655,1.9006503081013464,51.603878513503155
Management,PhD,Male,Warehouse Associate,4013.8937421750816,111105.40773726048,2.8267377817432355,1.6406266868920416,48.05808941989179
Management,High School,Female,Driver,5317.05016268633,61935.31767221885,2.735583976355414,3.216926905142741,41.515148177966616
Sales,College,Male,Warehouse Associate,7437.213395540342,86476.7331866387,4.7804519667819,4.320730334508401,30.028280898290795
Operations,College,Male,Financial Analyst,5615.672513347146,110078.05699643237,1.2889517626753157,4.390920727274303,51.16511218919679
Administration,Masters,Female,Graphic Designer,7186.007896167477,51057.60043945569,2.6155984966353043,2.828328943656919,57.417133966419485
Sales,PhD,Female,Data Scientist,7515.404786293262,76479.58639791397,3.469070732833635,4.024875214087912,35.80246896907491
Administration,College,Male,Manager,5697.695266828992,78274.66793037369,2.689034318975268,4.0132516414626025,63.336263311803336
Operations,PhD,Male,Manager,2979.000143262406,73410.99867470865,3.2894605261643486,4.479929800323782,49.76894651169608
Engineering,Masters,Male,Software Engineer,6274.492192631402,82288.0013183107,3.943078970597937,1.0659792368177898,51.554177654143786
Operations,Masters,Female,Financial Analyst,8760.780380654922,57355.69366481663,4.758920658694667,4.881287663111085,59.332971380647976
Management,Masters,Male,Data Scientist,3908.9514426371984,136881.77300811734,3.7152831334777106,1.7632704900934253,59.15031272731633
Operations,College,Female,Manager,6288.297800560715,85693.16387172393,2.238275171964687,3.3727627332234102,28.195076730417725
Management,High School,Male,Financial Analyst,6548.917452468973,122460.3452386555,1.5943519779981528,1.39407935464819,21.893022007860377
Administration,High School,Female,Driver,3774.7960925280795,111633.39138569043,3.3795368606957044,2.192263267812403,45.434708081905896
Sales,Masters,Female,Marketing Associate,2330.8515732290093,115387.62396002514,1.0228137099460497,4.705898787542909,33.30053615611179
Engineering,PhD,Female,Data Scientist,4422.845846969622,48508.78247079171,2.639314293804958,1.3340350719948213,48.244092591731786
Management,High School,Female,Sales Associate,3363.8827023738363,54946.64052763211,1.5826113760896803,1.812770152247002,48.68416322492594
Sales,PhD,Male,Driver,5722.611423467693,117984.20399047282,4.925776549521716,3.6147867000232092,41.21074083286537
Management,Masters,Male,Data Scientist,5054.593461838964,69995.21159989404,3.6987042724510726,3.6083438730159467,38.08931372619476
Management,Masters,Male,Data Scientist,4884.487680352122,94575.71042440902,2.2377583635642586,3.070916248013472,27.262475076939843
Operations,PhD,Female,Data Scientist,5711.868101536843,115570.86532084014,4.765561261207997,4.086578839282324,32.312479549248806
Sales,College,Female,Graphic Designer,7314.779920690888,74102.49946791556,4.937342442577672,1.2895320464382984,62.421181765829886
Administration,PhD,Female,Warehouse Associate,7232.302605513258,137315.18738072392,4.992114392362204,3.1327287065137392,54.0219037224259
Management,High School,Male,IT,8532.594898429976,69374.90869874645,2.3107445245345386,1.308396483935316,41.93529571351767
Management,High School,Female,Financial Analyst,8387.033123662379,100182.39529759607,2.340493397207067,4.846770402458153,45.02226385765843
Sales,Masters,Female,Marketing Associate,5091.765905639029,89865.26014259184,3.5468546932478437,1.027657540673863,50.02642620152051
Operations,College,Male,Software Engineer,3569.044025656058,118610.54740534959,2.028204833373384,3.828691572410461,30.975523005084927
Operations,College,Male,Data Scientist,3943.176494106347,79635.19875820477,4.874731499119266,3.464482736461244,51.59391398258772
Sales,College,Female,Data Scientist,7201.686035385126,99919.44937882427,2.3264258537026796,2.835390605401384,23.657632016392792
Sales,Masters,Male,Financial Analyst,6482.730480898395,82925.28182264979,2.2036002888540906,4.4633760698985,54.65159938128885
Administration,College,Male,Financial Analyst,7851.165545605585,125741.05254672945,3.171014181858806,1.545873134306925,45.60313686531811
Engineering,Masters,Male,Manager,10610.89130074803,104654.68541230216,2.0347353334636176,1.9605506172477045,35.616987370315194
Management,College,Female,Financial Analyst,8280.769853942176,53395.28989469332,2.231051852130687,2.204233506191327,23.963340253448123
Administration,Masters,Male,IT,8513.1711145709,149417.38992176068,4.439611967618923,1.5912939989770192,50.38042098582177
Sales,High School,Male,Software Engineer,4730.789606851908,77316.12245772683,2.5773398784106734,3.046476947606493,43.08141190603217
Administration,PhD,Male,IT,3824.4564398374655,105876.94697720518,3.649386007878455,2.200653677543366,55.47903964301963
Engineering,High School,Female,Marketing Associate,5713.375455606454,122342.58801684984,3.6910468908263288,1.9357721391881344,64.41604540567502
Engineering,PhD,Female,Manager,7595.391835400138,93210.40600753076,1.9299496139156727,1.4285142810117613,39.5118852660887
Operations,Masters,Female,Data Scientist,7594.2892524640265,122881.67853430167,1.527093716122483,1.7102497453154664,55.23422550991019
Management,College,Male,Financial Analyst,9767.072646050445,117423.318731059,4.026177555788724,4.840672385886515,59.20966885916745
Operations,High School,Male,Driver,8658.811762556583,132708.4732202048,3.1093195259803967,3.573008005445073,39.342357893045644
Management,PhD,Male,Software Engineer,6871.368171631377,152723.71524245717,3.1764243443357003,4.112205232922198,22.533422941931377
Management,Masters,Male,Driver,8295.172625576432,77945.97585624707,1.9634662301875712,1.2328861326698206,47.38038765811841
Administration,Masters,Female,Driver,9753.633235342506,140152.8530691506,1.8501076069225628,2.3965900397825686,38.569230406990584
Operations,High School,Male,Graphic Designer,6881.306873622723,124253.50390479452,1.3396957946268224,4.977122524053295,51.560614890929955
Operations,College,Female,Software Engineer,9728.117682585249,91131.91864109226,1.771604038170684,4.047667311449488,35.69880027657784
Sales,College,Female,Marketing Associate,7317.124900235123,58221.447434285066,4.920054604474643,2.7063176509678195,56.45274786378536
Operations,High School,Male,Manager,6403.41233113023,135271.30382870985,3.4590734305137265,3.6363074114071092,19.584120883504927
Sales,Masters,Male,Financial Analyst,5582.147804507735,76960.27362405963,4.010612029149,1.2831355331058192,47.12865193829415
Management,High School,Male,Software Engineer,5667.077983340774,61297.47472309897,2.5947178390178993,3.2599374806023973,44.532150304077064
Administration,PhD,Female,Data Scientist,6202.136115915937,114130.58664684733,3.082897872980026,1.1684373123868017,60.503812330975464
Management,College,Male,Software Engineer,6897.582907554197,109457.30297432312,2.0180652573284235,1.9073376979520336,26.76186384906098
Engineering,College,Female,Graphic Designer,5420.595988720026,97024.95925061875,3.968615055466838,3.7778744593665303,55.130204310050544
Management,High School,Female,Data Scientist,8060.521149875349,136372.29164168754,3.3723032614007606,2.719342954438496,26.230403124982768
Management,College,Male,Manager,6894.680068699585,95808.06822082704,1.956036350636143,3.578139675928281,19.33513514860106
Operations,High School,Male,Sales Associate,6126.56150112825,53983.97891894887,1.5399815005184432,4.445709774598592,30.225221365008913
Sales,College,Female,Sales Associate,6155.445604249371,106017.81963801848,2.3928813318245594,3.3428217684451895,64.52651097606797
Operations,Masters,Female,Graphic Designer,8025.97104211602,53809.77795493258,1.7200762589361234,3.6153281219522,52.471564215472895
Management,High School,Male,Driver,6321.390525417133,80252.28008143938,3.462898093371496,3.5206907540084136,45.87637374916698
Administration,Masters,Male,Sales Associate,5250.73939034721,133149.0139974616,4.661833769924991,2.061112732957036,56.26189015829105
Engineering,Masters,Male,Graphic Designer,5684.737738247099,104736.12882404531,3.7739923028269935,4.753076506439407,49.913147425784274
Engineering,High School,Female,Warehouse Associate,7556.795036018182,74469.44691472568,1.6048518615744758,2.4047118967814316,59.775928359628914
Engineering,High School,Female,Driver,6363.798058074681,44825.40298896621,2.3703292769385436,4.213930976074748,61.487077499897886
Operations,High School,Male,Data Scientist,5310.013916663912,114094.42054136518,2.3686366564186025,3.9057300255126557,44.49059210655027
Management,Masters,Male,Software Engineer,7930.954563447885,95101.93495742293,2.2364138433433784,4.015887693308663,44.53743629556638
Engineering,Masters,Male,Sales Associate,3453.6235643861105,82924.10924649339,3.606585375171631,2.545518153820798,39.82466174054297
Operations,College,Male,IT,5705.704993484256,80407.62624669848,3.0716416032178007,1.684700681212687,51.960941696481655
Sales,College,Female,IT,5893.0251347157155,106127.15669604507,2.090941917993664,1.81848765527484,28.9880053061851
Operations,Masters,Female,Data Scientist,2616.3838761017705,108780.88521946924,3.6410206305097015,1.879333880241516,18.392282685671688
Engineering,College,Male,Driver,6782.159795599702,117905.6396029552,2.660405032796935,4.68060017762347,34.81405275983128
Operations,College,Female,Graphic Designer,5318.493728214022,90923.0583743098,1.0931912383461926,4.31436023196854,50.1818717125239
Management,Masters,Male,Financial Analyst,9788.282384106173,103360.62337101626,3.0472080630885765,2.3609274604135275,29.380332189761432
Management,Masters,Female,Sales Associate,2985.529834695786,117168.43737436106,1.7072620443796591,2.9189857573000095,26.65851401048468
Administration,PhD,Male,Financial Analyst,6512.406688780735,72624.52395495883,2.3719671850016413,3.545827973941054,59.89269169086881
Administration,Masters,Male,Software Engineer,7817.525877551303,106586.6675491283,2.224090107466921,1.5116307430430753,61.748409948393615
Management,Masters,Male,Driver,8996.677576125508,108312.84393156102,2.526649573386859,2.844928627056878,44.362509704563905
Operations,College,Male,Financial Analyst,7112.399909870106,108180.61737561533,2.086903229040287,4.787001513469582,49.09969112532376
Administration,PhD,Female,Sales Associate,8070.063261610801,106068.51176207127,3.8628835112192608,4.665458981710028,25.8372170058291
Management,High School,Female,Warehouse Associate,5721.940170792561,91582.57082351891,3.293047307773969,1.2893447371377125,41.971880409626195
Engineering,College,Male,Sales Associate,5423.850742935734,95016.85077250817,2.5258359075106456,1.1007959965702412,46.64677959401622
Management,College,Male,Manager,4437.178193114543,82362.74513958066,1.121461294749516,3.500084157783247,64.2764319601746
Administration,High School,Male,Financial Analyst,8137.185760326831,81732.600726967,2.784513266552947,1.8562971585836974,21.52654170469597
Administration,PhD,Female,Financial Analyst,9022.173129467626,95283.11942775486,2.485051542184314,4.464960934009003,53.838162320720926
Management,PhD,Male,Data Scientist,7003.427550594273,93798.69121419654,1.4445013431972442,4.172932165412102,58.76953710616921
Management,PhD,Male,Graphic Designer,8627.793208815567,108059.16669780806,3.045849486227205,1.464426300052002,62.30625040107292
Operations,Masters,Female,Driver,5823.822783376838,82424.88632410251,3.8532096939414657,1.3967992985308952,64.70554980003791
Administration,High School,Female,Financial Analyst,4558.74321569094,94796.09721592457,1.5811692795575638,3.196842858488317,33.735557199247914
Operations,College,Female,Marketing Associate,9281.74801850892,117197.64998056446,1.0990814566322635,4.108919887480985,30.486143054237914
Engineering,High School,Male,Software Engineer,7383.230283931363,110075.3182560132,4.9739496824361265,1.160189951845323,46.97011362044522
Administration,PhD,Male,Software Engineer,1927.5291988732329,93320.37521649178,2.611116464315853,1.879204480856655,32.718027921974176
Engineering,Masters,Female,Warehouse Associate,5516.868094417798,51978.218471967884,2.5093996007351573,4.288632821341059,46.98848327560813
Operations,High School,Female,Marketing Associate,7241.698235153539,96644.67870019468,4.554951587389768,4.776336548452405,46.83141708824653
Administration,High School,Female,Financial Analyst,9573.264079198116,69989.69174000218,1.0674605077700328,2.675625933924764,47.18472798696298
Operations,College,Male,Software Engineer,9838.066273733559,126861.68962783802,1.83968327344608,4.391148705933402,36.50069741893763
Sales,College,Female,Financial Analyst,10045.15532816273,65823.68756338299,4.115777261923386,3.4128570207174276,58.464695231370996
Management,High School,Male,Driver,4907.826041894978,125325.3495134807,4.159153181779556,4.838963309759341,47.92860002001715
Operations,High School,Female,Financial Analyst,2939.5160172265732,72432.32090971204,2.7512016507910313,2.6444750920217257,22.488135946773514
Management,College,Female,Financial Analyst,3192.109273410165,100629.65702235872,4.599822266184747,2.052842844073003,43.34182890763057
Engineering,College,Female,Sales Associate,5726.949783556698,140570.2435197905,4.978316045739534,3.435481970989096,30.015016723209698
Operations,PhD,Female,Sales Associate,8501.158621755076,78495.36842858132,3.319564112870418,3.6948536379234014,60.56380131838838
Administration,College,Male,Manager,6462.750076918799,144052.06283477324,1.8514387016797564,4.240675025181259,34.41121326051481
Management,College,Male,Sales Associate,5524.4700146154755,117693.29477951887,4.974871717383955,4.992205060795893,44.67364036251959
Administration,College,Male,Financial Analyst,8065.380058686058,84666.55262683063,3.6977995276296896,1.2740639557106799,38.079946753181055
Administration,College,Female,Manager,8529.00875096326,125441.95291014547,4.287544879019453,1.2180985081688935,46.80295870599739
Engineering,Masters,Male,IT,4735.4827822854495,152099.44214090472,3.307154882776371,3.8095860729485356,52.75441078044554
Management,College,Male,Graphic Designer,8753.418395416302,58331.57411145223,4.7392645109256275,1.0817266642173617,19.501300230347397
Operations,PhD,Male,IT,5352.292697937486,102786.61184084142,3.165242771971553,3.919162248550234,51.68766946709513
Operations,PhD,Male,Data Scientist,8287.547621438787,124011.0233711957,3.9004028678243476,3.6708144959291293,59.587978118652856
Sales,PhD,Male,Software Engineer,6713.292650578196,101989.2755876291,1.8101278806451653,1.727530615964628,21.9417559737943
Management,PhD,Male,Software Engineer,2054.7253841052084,80233.6327925302,3.7038454221485893,1.9523109584181428,22.631164808250276
Engineering,High School,Male,Sales Associate,8606.689229838903,127075.06682719584,1.2888533829536013,3.0707307618046404,41.21232910463714
Engineering,High School,Female,IT,8259.606356672815,145480.27484406097,4.47667120865039,4.224005941053404,32.896240665677254
Management,PhD,Female,IT,8973.557101758171,36096.58892862197,2.941253147485165,1.9349008953255113,25.855913071796014
Sales,Masters,Male,IT,2736.365960118654,143250.44142203312,2.858224850800454,4.677204968458997,34.33991497573875
Engineering,College,Female,Marketing Associate,8148.750863180612,117612.08618112742,1.6564645064578793,4.720147730034144,18.74799212669735
Engineering,Masters,Male,Sales Associate,7737.276304195206,105582.55662364147,2.3103719643976173,1.1957218825109086,22.32497384115546
Sales,High School,Male,Sales Associate,5112.995256867091,76411.25319391434,3.0018081953049993,3.4889014696293006,62.818692120110065
Management,High School,Male,Graphic Designer,5191.229329426169,142275.53771110016,1.7042655388640284,1.2248477936583027,41.20969777816438
Administration,PhD,Male,Driver,9492.118508512971,88717.63688139849,3.005265755595258,4.763797845107913,58.71463010917158
Operations,Masters,Female,Marketing Associate,4255.168997821096,94827.8816807956,4.217685278213508,4.422690321253057,21.47742177404047
Sales,High School,Male,Sales Associate,5827.108468255907,125311.0411665931,4.112373173506574,3.683794716025883,39.40452938224696
Operations,Masters,Male,Software Engineer,7346.2578351189495,109071.25994217319,3.346099699741746,3.4418030480296213,51.853826484752204
Operations,PhD,Male,Driver,7875.22760159284,101929.64353221265,1.2358573046322432,4.542268213230895,56.39143126253326
Administration,College,Male,Manager,6712.703379433369,76799.19528069145,4.781651244300784,1.5096604417034203,36.696182226147634
Management,PhD,Female,IT,6282.958025120055,127358.5855403911,1.5164221880909285,4.870183388672099,26.622838804792927
Management,College,Female,Marketing Associate,7961.348752299677,72275.05929346239,1.643255156060774,4.474599177497975,38.9529716311405
Engineering,High School,Female,Marketing Associate,2777.269400817301,99352.21286374908,3.044584558018731,4.178821528545593,57.19126743952581
Operations,PhD,Male,Software Engineer,8445.300196680128,82886.41800859018,3.8704922988229846,3.02926274089298,20.72837277770374
Management,PhD,Male,Software Engineer,5810.9100312128485,68761.98446460848,2.8542137090149806,2.8778491236565733,24.91281097699033
Administration,Masters,Male,IT,6088.209023402009,93362.2620597558,3.3917993834124847,2.1718266892496496,34.41336930634964
Management,Masters,Male,Manager,4041.589727320496,105041.79500381988,4.498841002939556,4.651218932848147,22.9813490235702
Engineering,College,Male,Manager,2326.959492311824,77653.43191339486,4.806506614601722,3.7376455697866686,60.59167739171109
Operations,PhD,Male,Manager,9936.112746047096,92714.1591840328,2.511467584390759,3.3004346132556885,22.13279113522464
Operations,High School,Male,Financial Analyst,8006.475720217435,138517.7988762334,4.739733479358602,3.7432761236198884,24.87856999822056
Operations,PhD,Male,Financial Analyst,5159.100688312886,125316.79131664692,3.467820008726448,2.98528153879904,44.47787861503937
Sales,Masters,Male,IT,4810.817654973087,110350.44889621066,1.9548777215968083,3.4301150410186345,65.00208076036269
Management,Masters,Male,Financial Analyst,7440.947972446875,94904.22377348487,2.174507590436206,1.098406065136328,52.178296550712616
Administration,Masters,Female,IT,7327.366074631254,62777.23206263093,2.866395923328453,2.560823505035894,28.203122292874845
Management,Masters,Female,Driver,10088.987040332155,57355.84387413266,3.1444919180096735,3.7584913745656223,61.123252992922104
Administration,Masters,Male,Warehouse Associate,4108.975436749857,162589.56262308656,1.7709271812859573,3.290560452854037,48.044878044034526
Administration,College,Female,IT,6793.6603885523145,50184.967684076124,4.223879312393136,4.1198645085876535,32.30152370590879
Management,Masters,Female,Financial Analyst,8682.54178579281,86680.4669273791,3.937734709861703,1.0679948520098175,21.52253893513789
Management,Masters,Female,Graphic Designer,4820.5304578151745,120955.46956762935,3.7573565508815747,3.470062075098275,33.265099158898785
Sales,College,Female,Financial Analyst,8045.497974729948,58536.192628066005,2.0304726723020368,2.819885236460513,37.214384064079766
Sales,Masters,Female,IT,4726.561078917289,109063.07060234305,1.2163410920426045,2.883673605190883,23.408255661033426
Administration,PhD,Male,Software Engineer,4815.056656170171,102235.47932217892,1.9673095066735655,2.422821908732251,23.074880683098566
Administration,PhD,Female,IT,6941.715227974952,79292.49553147609,4.16319010323667,4.931623935253871,49.862248962038294
Operations,High School,Female,Data Scientist,8077.776698763757,80061.47941825549,1.7934861593003055,3.2469525482097206,28.25942704390736
Sales,PhD,Female,Warehouse Associate,7517.546901519252,75973.1288918879,4.062104013547213,1.5064267520760408,41.12992476471494
Sales,Masters,Female,Manager,7771.867806692297,96228.5571614256,1.1792018852869073,2.75672583985542,20.370306685798283
Management,Masters,Female,Sales Associate,9540.265957776168,102735.84771624191,2.890487957137789,1.4806564433042095,22.57605442059313
Engineering,College,Female,Marketing Associate,3744.0657139808145,77979.89979514401,1.910007431964433,3.595709415384321,29.039728908867993
Operations,Masters,Male,IT,7747.328511787675,107220.54690995459,3.1275873632214988,3.066982028807438,18.191681524921187
Administration,PhD,Male,Graphic Designer,6392.011631040808,105486.17376012387,4.891850840244254,3.046307923756941,35.280785657713395
Sales,PhD,Female,Warehouse Associate,9112.369489269982,92786.51735894916,2.6448920082933127,2.487344004928988,28.617156091060977
Management,High School,Male,Financial Analyst,5399.045583707313,68187.18928174356,2.6638756286175918,3.718346250198531,43.731929856903676
Sales,PhD,Male,Driver,6396.531659026303,127105.93669628208,2.9240413645077963,2.181343993501325,36.49437387881209
Engineering,PhD,Male,Financial Analyst,3555.4720798356007,86748.33013251788,2.2985050653513563,4.048175468446283,48.980719236041125
Engineering,Masters,Female,Sales Associate,6121.637285895909,100548.13440281966,1.3689455310885124,4.140941226277947,23.169353731388753
Administration,Masters,Male,Software Engineer,9881.432649023358,86368.86875554622,3.393395633415969,3.7294812076329054,26.93688613456972
Management,College,Male,Driver,7496.606443557272,76086.42252885751,1.1482038550841458,2.659398303919079,62.8630584312984
Administration,Masters,Female,Financial Analyst,6168.118457056729,102425.09205108516,2.1977862009469686,4.373780949749655,34.65053250942572
Sales,College,Male,Software Engineer,6630.6368407263835,97191.19198240456,4.3051379771828255,2.8735633900243847,22.9053153759734
Administration,Masters,Male,Sales Associate,6758.36169834286,106673.8722170787,3.406249340414175,2.106813511190493,25.22567995164452
Administration,Masters,Female,Financial Analyst,4568.099739968731,87517.138391325,1.704882251615094,3.5469915906646063,64.5310026112646
Operations,PhD,Male,Graphic Designer,5278.650293095328,126284.1593155774,2.6049473408893915,4.526208198591414,51.273196887553446
Engineering,Masters,Female,Sales Associate,6863.73925965235,78978.38428041559,2.9254170628870226,3.367822460222246,47.74176628864269
Administration,High School,Female,IT,4928.620771180518,111841.4793329809,3.539432457697832,2.2210220120704434,20.98348962030077
Sales,Masters,Female,Financial Analyst,6771.53694648061,69564.12491961714,2.4951011421645335,2.2224680995969743,64.06632908873551
Administration,PhD,Female,Financial Analyst,4257.336847199265,108324.41496857931,2.5206919530733605,3.9218924476176835,35.29936018626684
Engineering,Masters,Male,Manager,9770.403382409499,105219.87544787556,4.148176849180504,3.858818041302043,57.958786233732496
Administration,High School,Male,Software Engineer,5501.558547796529,137045.22769278372,1.9377244648652288,3.2809345262650518,40.39484630074084
Sales,College,Male,IT,4306.304242303819,82673.15553696918,1.4624587123031492,1.610850914944126,41.459857841639945
Operations,High School,Male,Software Engineer,5985.697458477887,130051.63063957043,2.7001996023807364,1.8390171035847032,45.881167836388286
Sales,PhD,Male,Manager,2911.0757482872286,82476.07350362428,2.579841639622863,3.2960708470152866,17.628468357154386
Sales,High School,Female,Driver,7458.613584873541,62028.853718129154,2.0903694277917433,1.8390819166183046,40.52049652858436
Administration,PhD,Female,Data Scientist,9439.530225267688,69089.56775288968,1.5052715231288492,3.9498251063338095,25.31395474640003
Administration,Masters,Female,Graphic Designer,10629.147428679278,131998.31243610836,2.352817123373232,4.209476227508475,31.959277790572322
Engineering,High School,Female,Warehouse Associate,5854.688428446765,90589.54220671578,1.2822760959366866,4.3374865038777655,49.58642555341648
Administration,High School,Male,Warehouse Associate,11198.73556908114,124478.31486379603,2.6040112682000007,2.6520478434556347,61.18092625577211
Administration,College,Male,Manager,4079.770307169816,67267.74502213005,1.8824318566986489,1.8324711613283573,60.09732794234388
Management,College,Male,Graphic Designer,6360.877213311031,99506.29710541398,2.1724200606745376,2.819168659822964,21.670348009107286
Operations,High School,Male,Financial Analyst,6056.1478920481295,174683.4722744416,2.382774963938829,2.4480278058641454,63.29735232831516
Operations,High School,Male,IT,7286.681082588535,53554.469179031046,2.22868670427433,3.5434560144614933,47.96409214637743
Sales,Masters,Male,Warehouse Associate,4041.4785281494187,121126.02822987437,1.3528680726100242,4.272100907549611,36.32491942047386
Management,PhD,Male,Software Engineer,7177.422797135807,156544.52605322082,3.136822444559323,3.2564073067661536,47.39849660715244
Sales,Masters,Male,Sales Associate,3419.396527438011,99317.20109560338,2.2515717671408266,2.51707744053046,46.79865553784423
Operations,College,Male,Financial Analyst,2841.869627369733,141049.06411368464,2.33267690111608,4.862261517695126,51.69105329402497
Engineering,High School,Female,Marketing Associate,6564.905838465775,90764.26771101938,1.5360350249560613,3.907369031047107,21.738280124954525
Engineering,Masters,Female,Marketing Associate,10293.266309715975,103656.05306896791,2.876353241620949,2.9513610187922787,53.43235179793007
Operations,High School,Female,Financial Analyst,9822.56152392002,71822.22375078539,1.4494899998698285,2.2251682628259633,55.84346135570889
Sales,Masters,Male,Data Scientist,5890.709251668475,85720.88775092138,1.3226170570486286,3.294629241083485,23.896059872281842
Sales,PhD,Male,Sales Associate,4005.785735128214,80183.35857317754,3.620807512463431,1.7326707065753895,38.32018884117795
Engineering,College,Male,Warehouse Associate,4538.89487399304,150905.7336904697,3.574509563245732,1.6187562151486503,36.88577745133178
Sales,High School,Male,Driver,9781.76764944015,109964.76246698141,3.714997736756868,4.88366419172163,24.30118711134761
Engineering,College,Female,Software Engineer,5166.263104539538,77229.06078178195,3.9001643680855675,3.1313810272662397,42.47438962266801
Sales,Masters,Female,Financial Analyst,7110.221046427558,99935.59331352098,2.235930317219893,4.33689683312112,55.368295673955316
Engineering,College,Male,Manager,8205.14086866926,113014.55242617708,2.333107043485562,1.969643949930111,37.21452994850287
Operations,Masters,Male,Graphic Designer,4444.19016142241,90384.28674122617,4.760351673748178,3.759142491115589,21.86004579390187
Sales,Masters,Male,Manager,3433.2079347928093,107429.55534062916,1.9338535283034735,3.2622627812278155,31.899822831113674
Operations,High School,Female,IT,6418.552097442129,130823.85222636942,1.6148317285823395,4.590183910135334,30.776275799034085
Administration,College,Female,Sales Associate,6362.860422965579,101178.06735817615,1.4397921547831425,2.0171674246650935,42.513893622370304
Management,PhD,Female,Marketing Associate,5848.9208917974465,55722.31812240062,4.427451070431725,2.2711130175536898,42.6225005931026
Management,Masters,Male,IT,6478.184436635796,72721.7943959902,2.0058691756527334,1.9451544446079918,62.12711700723496
Administration,Masters,Female,Financial Analyst,9020.197151086995,154826.66972969298,4.4384368853442195,1.3027579522527142,55.681779966198675
Operations,College,Male,Software Engineer,7590.672791161005,101918.29739370105,4.773001844812615,4.642234421256912,33.99579531816913
Engineering,Masters,Male,Graphic Designer,2976.1085296100464,86735.10817387895,4.1086380910632325,1.9776328937639875,60.268924656204504
Engineering,College,Male,IT,8530.569209428204,64707.91211823781,2.4634002603933016,4.2005662229337695,18.389009714447592
Operations,High School,Male,Graphic Designer,8506.757623519983,154469.422176507,4.415023163297114,3.049180924909467,23.98237558952833
Engineering,Masters,Male,IT,8170.919471788327,77967.34907251397,2.9604043749910183,3.2894291123164856,58.643175494644495
Management,Masters,Female,Driver,7312.556519566204,111213.53710273058,1.1292618008994997,4.16831767068104,25.89303309340146
Management,PhD,Male,Driver,6591.043688551394,88806.9029870296,3.4287813552953494,2.6111496077729783,63.581097789770006
Management,College,Male,Sales Associate,8931.319216540878,95728.0772905335,4.533886258834686,1.1738782437999333,60.062145090858394
Engineering,Masters,Female,Data Scientist,8348.406892401474,107291.90745352757,4.848713941694639,3.2387370515399407,38.78042362795554
Management,PhD,Male,Driver,7022.160988639123,111417.23028325022,3.885339475252022,2.8507782993429034,62.901722012144916
Sales,High School,Male,Graphic Designer,7746.747645853897,106605.5005585052,3.1706167164295627,1.814882584394823,33.2243091894801
Engineering,College,Male,Financial Analyst,7376.719206042653,72052.82342604514,1.885271585297259,2.246509439304711,40.28649405991018
Operations,High School,Female,Marketing Associate,6675.011496938776,93430.4381371429,4.255501110803047,2.3652065819276746,26.24835950403817
Sales,PhD,Female,IT,4985.1492648131025,90489.4032737127,1.6818527591505226,2.8681336168952827,64.13850867502052
Administration,PhD,Female,IT,6842.287284374666,108009.69541954283,4.494630622071849,2.9228908847792745,53.69376220058461
Management,High School,Female,Driver,4230.738507969744,76133.38295123738,4.431782600766843,3.850061447454705,60.4117525554736
Sales,High School,Male,Software Engineer,7689.807674686896,107643.32740561281,2.6070740317917864,1.0439908043579154,19.096407098484597
Sales,College,Male,Driver,5627.009101610889,85245.36404639938,2.2822285758056844,3.458326229915816,34.774904871289166
