hours.per.week,income,race,sex,marital.status,relationship,education,age,education.num
54.75799312243892,<=50K,White,Male,Never-married,Not-in-family,HS-grad,64.76389153311851,9.0
21.340967406137977,<=50K,White,Male,Widowed,Not-in-family,HS-grad,31.539220271426117,9.0
43.75863937930544,<=50K,White,Female,Never-married,Not-in-family,Bachelors,85.43717707278759,13.0
34.828927067086866,<=50K,White,Female,Never-married,Not-in-family,HS-grad,64.94081910620834,9.0
58.82968104565228,<=50K,White,Male,Married-civ-spouse,Wife,Assoc-voc,52.8405863017018,11.0
55.432063195677415,>50K,White,Male,Divorced,Not-in-family,Bachelors,28.349105913599324,13.0
24.686096873238682,<=50K,White,Female,Widowed,Not-in-family,HS-grad,72.00518647145299,9.0
37.63075161592256,<=50K,White,Female,Never-married,Not-in-family,10th,87.81662036829937,6.0
27.15896388636282,<=50K,White,Female,Married-civ-spouse,Husband,7th-8th,67.04665923076482,4.0
49.459470848823344,<=50K,White,Male,Never-married,Not-in-family,11th,43.095709246332554,7.0
38.931637455939125,<=50K,White,Female,Never-married,Not-in-family,HS-grad,64.97334510288363,9.0
45.49824402832251,<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,66.19669967668995,9.0
35.24888728599405,>50K,White,Male,Married-civ-spouse,Wife,Masters,20.101736393137223,14.0
48.48110746034851,<=50K,White,Male,Divorced,Unmarried,11th,67.72771717647525,7.0
16.504273755476397,<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,HS-grad,40.859441824164904,9.0
46.332053955071366,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,27.98030166679893,13.0
49.40252931190314,<=50K,White,Female,Divorced,Unmarried,Masters,60.545564664771845,14.0
41.83428233726287,<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,9th,53.81374319995558,5.0
39.67405734424253,<=50K,White,Female,Never-married,Not-in-family,10th,19.931196143497186,6.0
36.95431003953682,>50K,White,Female,Married-civ-spouse,Husband,Bachelors,61.88569323539186,13.0
17.787232591015584,<=50K,White,Female,Never-married,Own-child,Assoc-acdm,22.17249441470439,12.0
40.68707045719514,<=50K,White,Male,Never-married,Own-child,Some-college,69.51419506183717,10.0
30.06055358224384,>50K,White,Male,Married-civ-spouse,Husband,Masters,42.829430949716404,14.0
36.44842433820175,<=50K,White,Female,Never-married,Own-child,Bachelors,77.44258520450211,13.0
41.603652569451384,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,78.90420848195342,13.0
18.718893599443998,<=50K,White,Male,Never-married,Own-child,Some-college,73.73915403942644,10.0
44.56058844268992,<=50K,White,Female,Divorced,Not-in-family,9th,83.28147825884487,5.0
40.12164730888403,<=50K,Amer-Indian-Eskimo,Male,Married-civ-spouse,Husband,Doctorate,32.98083812540434,16.0
34.921294756673234,<=50K,White,Female,Never-married,Own-child,10th,28.604779880857674,6.0
28.255329669605324,<=50K,White,Male,Married-civ-spouse,Wife,Some-college,36.74843561998238,10.0
32.676764799482235,<=50K,White,Male,Married-civ-spouse,Husband,7th-8th,42.37185844419406,4.0
33.44093472328987,<=50K,White,Male,Married-civ-spouse,Husband,11th,88.78232053202474,7.0
38.40751586501617,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,37.89293695206665,13.0
37.599193929182185,<=50K,White,Female,Divorced,Unmarried,Assoc-voc,26.891640951339497,11.0
18.98377477806737,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,39.83817005523821,13.0
42.247558585687614,<=50K,White,Male,Never-married,Own-child,HS-grad,22.934601634583377,9.0
43.99613402330358,>50K,White,Male,Never-married,Not-in-family,Bachelors,63.09379182543492,13.0
28.906006673252566,<=50K,White,Male,Divorced,Not-in-family,1st-4th,42.25847341866097,2.0
47.71313128071999,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,79.63469299188807,13.0
33.18326484763378,<=50K,White,Male,Never-married,Not-in-family,Bachelors,53.21994640310381,13.0
56.440234939437154,<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Wife,12th,17.9583129253701,8.0
36.40670721426393,<=50K,White,Male,Never-married,Own-child,Some-college,65.175719545005,10.0
35.93472737148067,<=50K,Black,Male,Married-civ-spouse,Husband,Some-college,81.70733403800273,10.0
44.29296214367085,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,53.84683657101493,9.0
35.3129928054793,<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,25.90355913922854,9.0
45.2422991712416,<=50K,White,Male,Never-married,Not-in-family,Some-college,49.20679346467426,10.0
42.635375934664324,<=50K,White,Female,Married-civ-spouse,Not-in-family,HS-grad,44.422663623459826,9.0
38.03800165080959,<=50K,White,Male,Divorced,Not-in-family,HS-grad,18.194137209615192,9.0
29.608449493312033,<=50K,White,Male,Never-married,Unmarried,HS-grad,75.05077086284047,9.0
40.3819624825425,<=50K,Amer-Indian-Eskimo,Female,Never-married,Not-in-family,Some-college,50.6678819121907,10.0
32.85143270163412,<=50K,White,Male,Never-married,Own-child,Some-college,42.793845288669885,10.0
37.46410494693335,<=50K,Other,Male,Never-married,Not-in-family,HS-grad,29.41906593558278,9.0
25.5556764073751,<=50K,White,Female,Divorced,Not-in-family,Bachelors,50.60364741576529,13.0
45.18197182492136,<=50K,White,Female,Divorced,Not-in-family,Bachelors,42.16740603514186,13.0
34.8874936701438,<=50K,White,Male,Never-married,Not-in-family,HS-grad,86.6418708656457,9.0
39.471865086416166,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,62.70170518772142,9.0
32.22651467045762,<=50K,White,Female,Never-married,Not-in-family,9th,53.427998269779884,5.0
45.134848030225605,<=50K,White,Male,Never-married,Own-child,HS-grad,30.379372248984637,9.0
42.072977914492085,<=50K,White,Male,Never-married,Own-child,5th-6th,42.27404096480318,3.0
49.68592023976117,>50K,White,Male,Married-civ-spouse,Husband,12th,59.41836696639761,8.0
29.44307615724339,>50K,White,Female,Married-civ-spouse,Husband,Masters,46.242040478779884,14.0
35.10449933970296,<=50K,White,Female,Never-married,Own-child,Bachelors,83.08680242071442,13.0
33.51895554403052,<=50K,Black,Female,Never-married,Not-in-family,Some-college,42.06148078284143,10.0
41.18140908047441,<=50K,Asian-Pac-Islander,Female,Never-married,Own-child,Bachelors,29.058972109858157,13.0
38.73152213595813,>50K,White,Male,Divorced,Other-relative,Bachelors,48.31513942418776,13.0
25.214159994023092,<=50K,White,Male,Divorced,Not-in-family,Some-college,70.76521501059322,10.0
52.94923305898462,<=50K,White,Female,Widowed,Not-in-family,Masters,89.74464317912992,14.0
43.18037258085905,<=50K,Other,Female,Never-married,Own-child,Some-college,27.988121669850962,10.0
46.09503823643264,<=50K,White,Male,Widowed,Not-in-family,Bachelors,33.613544163752934,13.0
25.767423195861795,>50K,White,Male,Married-civ-spouse,Husband,Some-college,63.54965194852564,10.0
47.85258883605442,<=50K,Asian-Pac-Islander,Female,Never-married,Not-in-family,Assoc-acdm,24.220474661652702,12.0
45.286416755373054,<=50K,White,Female,Never-married,Other-relative,Bachelors,65.33788601319648,13.0
41.35205599258865,<=50K,Black,Male,Never-married,Own-child,Bachelors,17.77864981291731,13.0
34.832341194925284,<=50K,White,Female,Divorced,Unmarried,HS-grad,55.961969760716016,9.0
34.44580576483426,<=50K,White,Male,Never-married,Own-child,Some-college,42.29233781207165,10.0
44.30255295468852,<=50K,White,Male,Never-married,Own-child,Bachelors,43.42254074846548,13.0
53.583973451459244,<=50K,White,Male,Never-married,Own-child,HS-grad,41.83480758671949,9.0
51.734488144061416,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,27.283887758666072,13.0
23.666156788036712,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,35.222421381295575,9.0
40.089749007615524,<=50K,White,Female,Never-married,Own-child,HS-grad,37.55702388571652,9.0
25.874412651125546,>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,31.32669342109184,11.0
60.324455021182075,<=50K,White,Male,Divorced,Not-in-family,Some-college,55.293428246998225,10.0
52.60645756300366,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,17.956567797225453,10.0
32.22954402379162,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,50.29063036257998,13.0
27.087542233592966,<=50K,Black,Female,Never-married,Own-child,HS-grad,22.57298332568466,9.0
47.964071681341196,<=50K,White,Female,Separated,Unmarried,HS-grad,44.71751287355312,9.0
40.69058295957788,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,65.05051730968006,10.0
46.92941913294687,>50K,White,Male,Never-married,Not-in-family,Some-college,42.67916732721136,10.0
28.875685080767965,>50K,White,Male,Never-married,Other-relative,Bachelors,47.8844089808146,13.0
53.051028160035926,<=50K,White,Male,Never-married,Own-child,HS-grad,68.23060913285283,9.0
49.2908208558173,<=50K,White,Female,Divorced,Unmarried,HS-grad,51.81214154140734,9.0
51.69523906117357,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,64.5599351580963,9.0
44.55723948514144,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,40.600795224328245,10.0
18.965280545842585,<=50K,White,Female,Married-civ-spouse,Wife,HS-grad,67.07780363490721,9.0
47.58862305473723,<=50K,White,Male,Never-married,Own-child,HS-grad,52.93167687782707,9.0
58.897600821144366,>50K,White,Female,Married-civ-spouse,Husband,Assoc-acdm,28.616203613683098,12.0
48.57528850306826,<=50K,White,Male,Married-civ-spouse,Husband,10th,21.574642384782376,6.0
60.93223005133278,<=50K,White,Male,Divorced,Unmarried,HS-grad,51.4621384213032,9.0
38.129805521568784,<=50K,White,Male,Never-married,Own-child,HS-grad,55.741054563192264,9.0
46.60123148250882,<=50K,White,Male,Married-civ-spouse,Husband,Doctorate,23.6893529822188,16.0
33.49016484378738,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,59.074298480056186,13.0
56.74723268588684,>50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,54.328354034107825,12.0
29.812438764552006,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,35.423386572686006,10.0
46.81437161019008,>50K,White,Female,Widowed,Not-in-family,Some-college,71.9304090922098,10.0
29.064536466232482,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,32.95921780109999,13.0
30.656995155885504,<=50K,Black,Female,Married-civ-spouse,Husband,Bachelors,33.10374238665116,13.0
39.001006798047236,<=50K,White,Male,Never-married,Own-child,Some-college,51.361669739906525,10.0
41.65381741028084,<=50K,White,Female,Never-married,Own-child,HS-grad,75.96047667470008,9.0
17.577551541828754,<=50K,White,Female,Widowed,Not-in-family,HS-grad,81.5485368615677,9.0
42.52213910871423,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,48.37327926561795,9.0
39.075772305351734,<=50K,White,Male,Divorced,Not-in-family,HS-grad,63.43643214603617,9.0
33.59535756584599,<=50K,Black,Male,Divorced,Other-relative,HS-grad,49.94549498490552,9.0
36.21026885423214,>50K,White,Male,Married-civ-spouse,Husband,Masters,44.71885699834065,14.0
26.68048834767003,>50K,White,Male,Divorced,Not-in-family,HS-grad,70.1166031577316,9.0
40.141969770150155,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,63.70719251108491,9.0
38.39853895599353,<=50K,White,Female,Divorced,Unmarried,10th,30.605966974616017,6.0
29.251953674206707,<=50K,White,Male,Never-married,Own-child,HS-grad,78.70764996535925,9.0
24.708333484578606,<=50K,White,Female,Widowed,Not-in-family,Some-college,26.0196172755688,10.0
25.17929761131685,<=50K,White,Male,Never-married,Not-in-family,10th,45.89833734246014,6.0
69.48384274698066,<=50K,Other,Female,Divorced,Own-child,Some-college,27.367646297028905,10.0
51.28508144186269,<=50K,White,Male,Never-married,Not-in-family,Bachelors,37.654166133440185,13.0
41.27298154685168,>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,23.49910084448896,11.0
33.123762742798064,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,35.159225229229556,9.0
47.07250427909204,>50K,White,Male,Married-civ-spouse,Husband,Some-college,38.614995641932026,10.0
46.761646506752555,>50K,Black,Female,Never-married,Own-child,Some-college,44.59407365716236,10.0
26.596904928333693,<=50K,Black,Male,Married-civ-spouse,Husband,5th-6th,39.4601668433016,3.0
36.20597363129785,>50K,White,Male,Divorced,Unmarried,Masters,18.707684255569575,14.0
33.85764592952649,<=50K,Amer-Indian-Eskimo,Female,Never-married,Own-child,Some-college,57.77509842264716,10.0
26.696341379348368,<=50K,White,Male,Divorced,Unmarried,Masters,58.35736580734443,14.0
44.94480021729824,<=50K,Black,Female,Never-married,Own-child,Assoc-voc,78.20434224697401,11.0
33.26280925352562,>50K,White,Male,Married-civ-spouse,Husband,Some-college,78.17735260371077,10.0
29.857157913623528,<=50K,Amer-Indian-Eskimo,Female,Separated,Unmarried,Some-college,30.066723836505467,10.0
54.94827695148247,<=50K,White,Male,Separated,Not-in-family,Some-college,77.8064681208308,10.0
46.4093596190389,>50K,White,Female,Married-civ-spouse,Husband,Prof-school,86.76569371372246,15.0
35.92137291398226,<=50K,White,Female,Married-civ-spouse,Husband,Masters,64.25540023373955,14.0
37.722340761565555,>50K,White,Female,Married-civ-spouse,Husband,Some-college,80.49465954350744,10.0
43.90003842517941,>50K,White,Male,Married-civ-spouse,Husband,Masters,21.161612793381018,14.0
28.103683638443652,<=50K,White,Male,Never-married,Not-in-family,HS-grad,60.724611261090025,9.0
38.47533287222519,<=50K,Amer-Indian-Eskimo,Female,Married-civ-spouse,Husband,Some-college,39.558915677761576,10.0
53.525727131432696,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,77.85166535783755,13.0
23.842856053380256,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,39.44195822475825,13.0
47.670977865518964,<=50K,White,Male,Never-married,Not-in-family,Masters,42.93196460477272,14.0
29.67918823456256,<=50K,White,Male,Never-married,Not-in-family,Assoc-acdm,78.44928570668677,12.0
34.58770686715964,<=50K,White,Female,Married-civ-spouse,Wife,5th-6th,78.66179689515609,3.0
26.580556430368873,<=50K,White,Male,Never-married,Other-relative,HS-grad,78.70839547358634,9.0
19.534548548362682,<=50K,Other,Male,Separated,Unmarried,11th,35.87568681197034,7.0
44.92063649709754,>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,80.91729518220492,11.0
53.1016176968972,<=50K,White,Female,Never-married,Unmarried,Some-college,37.214501561348605,10.0
36.27720472324082,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,84.51534860397284,13.0
20.108333828930657,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,67.37576860432145,10.0
36.98891837673654,>50K,White,Female,Never-married,Not-in-family,Some-college,27.14897745769947,10.0
23.701133085566067,<=50K,White,Male,Married-civ-spouse,Husband,9th,77.34590816745018,5.0
46.1848018630457,>50K,White,Male,Married-civ-spouse,Husband,Some-college,73.35493792137797,10.0
37.4751960327809,<=50K,Black,Male,Widowed,Not-in-family,Some-college,54.03662316330012,10.0
36.11985779344907,<=50K,White,Female,Married-civ-spouse,Wife,HS-grad,48.1862187596086,9.0
53.56700629740489,>50K,White,Male,Married-civ-spouse,Husband,Some-college,83.65959509010145,10.0
36.112994368776576,<=50K,White,Female,Married-civ-spouse,Wife,HS-grad,45.942722023916446,9.0
30.796040707581952,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,63.120427808309884,10.0
32.910088010258505,<=50K,White,Female,Married-civ-spouse,Husband,Bachelors,44.177321181298495,13.0
48.86834427367773,>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,81.9271921737712,11.0
33.463441668026434,<=50K,White,Female,Separated,Unmarried,Some-college,51.71054856052208,10.0
51.48393564408219,>50K,White,Male,Married-civ-spouse,Wife,Assoc-voc,77.79566875703199,11.0
15.400715337320776,<=50K,White,Male,Never-married,Own-child,Assoc-voc,88.61563288878828,11.0
41.72565968990137,<=50K,White,Female,Married-civ-spouse,Husband,Assoc-acdm,84.35193679922746,12.0
29.299934489855303,>50K,White,Female,Divorced,Not-in-family,Bachelors,48.6947594199347,13.0
22.638845974805314,<=50K,White,Female,Separated,Unmarried,Bachelors,78.70744942495256,13.0
44.93696565802887,<=50K,Asian-Pac-Islander,Male,Never-married,Not-in-family,Some-college,62.56277112884956,10.0
38.03166544318999,<=50K,Black,Male,Never-married,Not-in-family,HS-grad,26.19123299124139,9.0
37.53556179606561,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,77.88901177929498,10.0
36.4118537260674,>50K,White,Male,Divorced,Not-in-family,Bachelors,67.01557193549473,13.0
55.63638105074982,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,26.835095396360934,13.0
46.63220124167119,<=50K,White,Female,Widowed,Not-in-family,HS-grad,39.89936756373823,9.0
52.93378821333666,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,67.66843618824063,13.0
45.6792041486665,<=50K,White,Male,Married-civ-spouse,Wife,10th,84.42055051181697,6.0
42.96653915453347,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,67.52133801852433,10.0
26.829046615609876,>50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,HS-grad,62.76966685775359,9.0
43.96487923113593,<=50K,White,Male,Never-married,Not-in-family,Some-college,57.00959519088232,10.0
45.985370052757574,<=50K,White,Female,Divorced,Unmarried,HS-grad,86.59168896430384,9.0
46.92089689715226,<=50K,White,Female,Never-married,Unmarried,Some-college,26.726948787720836,10.0
43.63274876083437,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,35.371053721505724,9.0
38.52690838972035,<=50K,White,Male,Never-married,Not-in-family,Some-college,46.42554077520815,10.0
30.713503355104024,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,22.22857857579677,9.0
34.50276260228567,<=50K,White,Female,Never-married,Not-in-family,Masters,34.43721068349106,14.0
40.25846183896021,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,49.954973745511886,10.0
51.94741136725021,<=50K,Black,Male,Divorced,Not-in-family,Bachelors,72.7318999882919,13.0
25.405011070526644,<=50K,White,Male,Married-civ-spouse,Wife,HS-grad,89.55348290003606,9.0
29.144788318006455,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,87.85600008712316,10.0
45.84976269712161,<=50K,Asian-Pac-Islander,Male,Divorced,Not-in-family,HS-grad,37.426590998931,9.0
15.52057090840496,<=50K,Asian-Pac-Islander,Male,Never-married,Own-child,HS-grad,36.95883717452699,9.0
42.404536759698075,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,28.623969208058668,9.0
37.07175558369897,>50K,White,Male,Married-civ-spouse,Husband,Some-college,35.4986102093284,10.0
41.18302668364025,<=50K,White,Male,Divorced,Not-in-family,HS-grad,55.52849283349563,9.0
49.15528194139733,<=50K,White,Male,Never-married,Not-in-family,10th,28.001343538333284,6.0
37.48570607988067,<=50K,White,Male,Divorced,Not-in-family,Some-college,69.93373418987358,10.0
44.31618749797004,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,17.036964771946323,9.0
42.064249541036666,<=50K,Black,Female,Married-civ-spouse,Husband,Prof-school,44.76060311277381,15.0
32.23176419263128,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,21.913428710288027,9.0
34.17676551869619,<=50K,White,Female,Never-married,Own-child,Some-college,76.8839829864842,10.0
33.92599371317073,>50K,White,Male,Married-civ-spouse,Husband,Masters,70.3289857044172,14.0
22.057797169887216,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,55.70821744297071,10.0
37.112463104064176,<=50K,White,Male,Never-married,Not-in-family,Some-college,70.00840442397731,10.0
34.548458272095324,>50K,White,Female,Married-civ-spouse,Husband,Bachelors,22.25838622180997,13.0
29.01242731599524,<=50K,Black,Female,Divorced,Unmarried,HS-grad,43.298004372876846,9.0
32.45535514214208,<=50K,Black,Male,Married-civ-spouse,Wife,Masters,20.660636814376943,14.0
52.16167668534662,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,37.0230942774376,9.0
32.6061876690369,<=50K,White,Male,Never-married,Own-child,Bachelors,63.53127865381662,13.0
50.68121584594373,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,61.66431890884338,9.0
38.72346558590315,<=50K,White,Female,Never-married,Own-child,HS-grad,48.91243145578517,9.0
30.08500359324407,>50K,Asian-Pac-Islander,Male,Separated,Not-in-family,Bachelors,44.944665994349606,13.0
29.857152833183672,<=50K,White,Female,Never-married,Not-in-family,5th-6th,27.95377259549407,3.0
21.472054493631042,>50K,White,Male,Married-civ-spouse,Husband,Masters,41.0921140652523,14.0
42.63936366917782,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,64.59737663698361,10.0
9.745149160405955,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,54.59339312208168,9.0
50.93873764453803,<=50K,White,Female,Divorced,Not-in-family,HS-grad,48.18464739351563,9.0
34.2150361864735,>50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,49.201739882080254,12.0
28.576816951276847,<=50K,White,Male,Never-married,Other-relative,Some-college,55.288208998135914,10.0
44.942138201026516,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,56.3762281050086,9.0
44.791499331628124,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,71.73745098133037,13.0
36.89193488826793,>50K,White,Male,Married-civ-spouse,Husband,Some-college,32.045591270919815,10.0
37.72599379829654,<=50K,White,Male,Separated,Unmarried,5th-6th,81.40651599496886,3.0
38.18256176630887,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,40.3197593207944,13.0
26.198504377194375,<=50K,Black,Male,Never-married,Own-child,HS-grad,82.96183775049462,9.0
30.25499724153954,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,76.07771733046313,13.0
23.864782945760936,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,49.94359946828153,9.0
35.23049599356272,>50K,White,Male,Never-married,Unmarried,HS-grad,84.81663641789358,9.0
45.7603929233148,<=50K,Asian-Pac-Islander,Female,Divorced,Not-in-family,HS-grad,35.161284387300476,9.0
20.141537937636194,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,48.217993477986965,9.0
46.65362105099709,<=50K,Black,Male,Never-married,Not-in-family,HS-grad,43.020404628015505,9.0
54.161411698644095,<=50K,White,Male,Divorced,Not-in-family,Some-college,38.871409140801845,10.0
39.52301554085465,<=50K,White,Male,Never-married,Own-child,HS-grad,32.35725235046544,9.0
46.649994616725984,>50K,White,Male,Married-civ-spouse,Husband,Some-college,25.724289241121102,10.0
16.81784356431084,<=50K,White,Male,Divorced,Not-in-family,1st-4th,43.84932748085339,2.0
32.41910794413964,<=50K,White,Female,Never-married,Not-in-family,Some-college,84.4545503586108,10.0
33.2813477107108,>50K,White,Male,Married-civ-spouse,Husband,Doctorate,81.8403213319885,16.0
29.323557256833602,<=50K,White,Male,Divorced,Unmarried,HS-grad,35.79412730158816,9.0
34.12320692350557,>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,55.33174033028582,11.0
42.31524965964331,>50K,White,Male,Married-civ-spouse,Husband,Masters,75.62276509947219,14.0
29.17851570292533,<=50K,White,Male,Separated,Unmarried,Some-college,67.01935085822288,10.0
32.76052547837096,<=50K,White,Female,Never-married,Not-in-family,Assoc-voc,36.49909968702375,11.0
44.46672508648075,<=50K,White,Male,Never-married,Other-relative,HS-grad,66.752526810532,9.0
37.924471086430756,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,41.99775022594446,9.0
71.169392213377,>50K,White,Female,Married-civ-spouse,Husband,Bachelors,69.90623616951237,13.0
23.720613634037193,>50K,White,Female,Divorced,Not-in-family,Some-college,59.439114527713535,10.0
40.634893560488194,<=50K,White,Female,Divorced,Not-in-family,Some-college,86.93222109950327,10.0
28.932993858896904,<=50K,Other,Female,Never-married,Not-in-family,HS-grad,37.58811163638539,9.0
29.63235604800036,>50K,White,Male,Divorced,Unmarried,Bachelors,33.70241822654556,13.0
44.7608784621532,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,56.986005191169745,9.0
37.11121945249571,<=50K,White,Male,Married-civ-spouse,Husband,Doctorate,69.97912514582288,16.0
40.82662241909506,>50K,Black,Male,Married-civ-spouse,Wife,HS-grad,71.18009006121477,9.0
32.970877864687964,<=50K,White,Female,Married-civ-spouse,Husband,7th-8th,82.55523987222014,4.0
39.916178267615045,<=50K,White,Male,Never-married,Own-child,HS-grad,18.766533839245874,9.0
44.93629715119356,<=50K,Asian-Pac-Islander,Male,Divorced,Unmarried,10th,42.89436455797639,6.0
42.16405797847864,<=50K,White,Female,Married-civ-spouse,Husband,10th,67.95578075830153,6.0
30.511776060350144,>50K,White,Female,Married-civ-spouse,Husband,Bachelors,85.29493002146154,13.0
29.54965086612684,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,53.58485511952681,9.0
52.72832165756254,<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Bachelors,23.550814135500577,13.0
26.02647369918175,<=50K,White,Female,Divorced,Unmarried,HS-grad,81.99665356502975,9.0
34.6519197111659,<=50K,Asian-Pac-Islander,Female,Divorced,Unmarried,Assoc-acdm,50.54487802485407,12.0
56.51250395352474,<=50K,White,Male,Never-married,Own-child,Bachelors,77.02206608712191,13.0
43.22353249533555,<=50K,Asian-Pac-Islander,Female,Never-married,Own-child,Some-college,29.769809457960434,10.0
59.82515901233812,<=50K,White,Male,Divorced,Not-in-family,Bachelors,89.72866773589706,13.0
34.84832670935046,<=50K,White,Female,Married-civ-spouse,Husband,Bachelors,40.94324474955671,13.0
46.97347657913717,>50K,White,Male,Married-civ-spouse,Husband,Prof-school,61.04486816611323,15.0
46.736513674007995,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,77.8669462779309,13.0
36.41099327076247,<=50K,White,Female,Never-married,Not-in-family,Some-college,51.59070659357878,10.0
38.51096062384716,>50K,White,Male,Married-civ-spouse,Husband,Masters,49.179597874863475,14.0
42.27386045207889,<=50K,White,Female,Married-civ-spouse,Husband,Assoc-voc,59.697948636641605,11.0
42.3197149296482,<=50K,White,Male,Never-married,Not-in-family,Bachelors,56.590502084877286,13.0
49.525093223903646,<=50K,White,Male,Divorced,Unmarried,Bachelors,83.96059916945579,13.0
68.0690145856681,<=50K,White,Female,Never-married,Unmarried,9th,50.08835705788957,5.0
50.204134353303886,<=50K,Black,Female,Married-civ-spouse,Husband,Some-college,43.971103150313866,10.0
29.633322649541675,<=50K,White,Male,Never-married,Not-in-family,Some-college,59.87311667491954,10.0
40.044914803046396,>50K,Black,Male,Married-civ-spouse,Husband,Masters,65.6252076817336,14.0
45.548182053478435,<=50K,White,Male,Divorced,Unmarried,HS-grad,25.0998604610374,9.0
35.16367465179098,<=50K,White,Male,Never-married,Not-in-family,10th,50.72410096929002,6.0
39.38951445406213,<=50K,White,Male,Never-married,Unmarried,Some-college,44.61115254772092,10.0
55.21725450608968,<=50K,White,Male,Married-civ-spouse,Husband,10th,18.54174848250483,6.0
40.918986092877226,>50K,White,Male,Married-civ-spouse,Husband,Some-college,76.9074785779866,10.0
21.989263509297942,<=50K,White,Female,Never-married,Own-child,HS-grad,87.24277669000308,9.0
42.17312768053002,>50K,White,Male,Married-civ-spouse,Husband,9th,51.287246245450696,5.0
19.022402748885003,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,85.52696269787748,13.0
40.252033202033324,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,21.407276529102,13.0
69.78477131335801,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,65.03641190300976,9.0
53.4633881946184,<=50K,Asian-Pac-Islander,Female,Never-married,Own-child,Assoc-voc,19.922835649318653,11.0
29.183136024978182,<=50K,White,Male,Divorced,Not-in-family,Masters,58.2147572095121,14.0
45.55783886936313,>50K,White,Female,Married-civ-spouse,Husband,Some-college,29.943823466241994,10.0
53.33773650437857,>50K,White,Male,Married-civ-spouse,Husband,Some-college,84.54392375138379,10.0
